id_leggo,id_ext,casa,id_autor,tipo_autor,nome_autor,partido,uf,tipo_generico,sigla_local,peso_total_documentos,num_documentos,is_important,bancada
61,2187087,camara,133439,deputado,André Figueiredo,PDT,CE,Emenda,PLEN,2,2,TRUE,oposição
61,2187087,camara,73486,deputado,Pompeo de Mattos,PDT,RS,Emenda,PLEN,1,1,TRUE,oposição
61,2187087,camara,74043,deputado,Wellington Roberto,PL,PB,Emenda,PLEN,1,1,TRUE,governo
61,2187087,camara,74471,deputado,André de Paula,PSD,PE,Emenda,PLEN,1,1,TRUE,governo
61,2187087,camara,160531,deputado,Jhonatan de Jesus,PRB,RR,Emenda,PLEN,1,1,TRUE,governo
61,2187087,camara,178854,deputado,Elmar Nascimento,DEM,BA,Emenda,PLEN,1,1,TRUE,governo
61,2187087,camara,178989,deputado,Renata Abreu,PODE,SP,Emenda,PLEN,1,1,TRUE,governo
61,2187087,camara,204358,deputado,Beto Pereira,PSDB,MS,Emenda,PLEN,1,1,TRUE,governo
61,2187087,camara,204391,deputado,José Nelto,PODE,GO,Emenda,PLEN,1,1,TRUE,governo
44,2190237,camara,204449,deputado,Nelson Barbudo,PSL,MT,Emenda,MPV86718,15,15,TRUE,governo
44,2190237,camara,73483,deputado,Luis Carlos Heinze,PP,,Emenda,MPV86718,5,5,TRUE,governo
44,2190237,camara,178871,deputado,Evair Vieira De Melo,PP,ES,Emenda,MPV86718,4,4,TRUE,governo
44,2190237,camara,204395,deputado,Pedro Lupion,DEM,PR,Emenda,MPV86718,4,4,TRUE,governo
44,2190237,camara,204386,deputado,Jose Mario Schreiner,DEM,GO,Emenda,MPV86718,2,2,TRUE,governo
44,2190237,camara,160559,deputado,Alceu Moreira,MDB,,Emenda,MPV86718,1,1,TRUE,governo
44,2190237,camara,178933,deputado,Sergio Souza,MDB,PR,Parecer,PLEN,1,1,TRUE,governo
44,2190237,camara,178963,deputado,Covatti Filho,PP,,Emenda,MPV86718,1,1,TRUE,governo
41,2190282,camara,4931,deputado,Izalci Lucas,PSDB,DF,Emenda,MPV86818,52,52,TRUE,governo
41,2190282,camara,204449,deputado,Nelson Barbudo,PSL,MT,Emenda,MPV86818,51,51,TRUE,governo
41,2190282,camara,178986,deputado,Nilto Tatto,PT,SP,Emenda,MPV86818,37,37,TRUE,oposição
41,2190282,camara,74400,deputado,Paulo Pimenta,PT,RS,Emenda,MPV86818,36,36,TRUE,oposição
41,2190282,camara,204555,deputado,José Ricardo,PT,AM,Emenda,MPV86818,36,36,TRUE,oposição
41,2190282,camara,178884,deputado,Hildo Rocha,MDB,MA,Emenda,MPV86818,29,29,TRUE,governo
41,2190282,camara,178947,deputado,Sóstenes Cavalcante,DEM,RJ,Emenda,MPV86818,26,26,TRUE,governo
41,2190282,camara,204500,deputado,Eduardo Costa,PTB,PA,Emenda,MPV86818,25,25,TRUE,governo
41,2190282,camara,160556,deputado,Padre João,PT,MG,Emenda,MPV86818,24,24,TRUE,oposição
41,2190282,camara,152605,deputado,Glauber Braga,PSOL,RJ,Emenda,MPV86818,14,14,TRUE,oposição
41,2190282,camara,178990,deputado,Samuel Moreira,PSDB,SP,Emenda,MPV86818,14,14,TRUE,governo
41,2190282,camara,204464,deputado,Talíria Petrone,PSOL,RJ,Emenda,MPV86818,14,14,TRUE,oposição
41,2190282,camara,134812,deputado,Edmilson Rodrigues,PSOL,PA,Emenda,MPV86818,12,12,TRUE,oposição
41,2190282,camara,160528,deputado,Danilo Cabral,PSB,PE,Emenda,MPV86818,12,12,TRUE,oposição
41,2190282,camara,160538,deputado,Bohn Gass,PT,RS,Emenda,MPV86818,11,11,TRUE,oposição
41,2190282,camara,160568,deputado,Rogério Carvalho,PT,SE,Emenda,MPV86818,10,10,TRUE,oposição
41,2190282,camara,178970,deputado,João Daniel,PT,SE,Emenda,MPV86818,9,9,TRUE,oposição
41,2190282,camara,178826,deputado,Major Olimpio,PSL,SP,Emenda,MPV86818,8,8,TRUE,governo
41,2190282,camara,73943,deputado,Perpétua Almeida,PCdoB,AC,Emenda,MPV86818,7,7,TRUE,oposição
41,2190282,camara,171619,deputado,Margarida Salomão,PT,MG,Emenda,MPV86818,7,7,TRUE,oposição
41,2190282,camara,109429,deputado,Benes Leocádio,PRB,RN,Emenda,MPV86818,6,6,TRUE,governo
41,2190282,camara,74057,deputado,Alice Portugal,PCdoB,BA,Emenda,MPV86818,5,5,TRUE,oposição
41,2190282,camara,74848,deputado,Jandira Feghali,PCdoB,RJ,Emenda,MPV86818,5,5,TRUE,oposição
41,2190282,camara,81055,deputado,Márcio Jerry,PCdoB,MA,Emenda,MPV86818,5,5,TRUE,oposição
41,2190282,camara,178887,deputado,Rubens Pereira Júnior,PCdoB,,Emenda,MPV86818,5,5,TRUE,oposição
41,2190282,camara,133439,deputado,André Figueiredo,PDT,CE,Emenda,MPV86818,4,4,TRUE,oposição
41,2190282,camara,178987,deputado,Orlando Silva,PCdoB,SP,Emenda,MPV86818,4,4,TRUE,oposição
41,2190282,camara,204371,deputado,Felipe Rigoni,PSB,ES,Emenda,MPV86818,4,4,TRUE,oposição
41,2190282,camara,204391,deputado,José Nelto,PODE,GO,Emenda,MPV86818,3,3,TRUE,governo
41,2190282,camara,204453,deputado,Natália Bonavides,PT,RN,Emenda,MPV86818,3,3,TRUE,oposição
41,2190282,camara,204575,deputado,Gil Cutrim,PDT,MA,Emenda,MPV86818,3,3,TRUE,oposição
41,2190282,camara,73460,deputado,Gustavo Fruet,PDT,PR,Emenda,MPV86818,2,2,TRUE,oposição
41,2190282,camara,204365,deputado,Gilson Marques,NOVO,SC,Emenda,MPV86818,2,2,TRUE,governo
41,2190282,camara,204394,deputado,Gervásio Maia,PSB,PB,Emenda,MPV86818,2,2,TRUE,oposição
41,2190282,camara,204419,deputado,Glaustin Fokus,PSC,GO,Emenda,MPV86818,2,2,TRUE,governo
35,2190288,camara,204464,deputado,Talíria Petrone,PSOL,RJ,Emenda,MPV87019,22,22,TRUE,oposição
35,2190288,camara,204509,deputado,Áurea Carolina,PSOL,MG,Emenda,MPV87019,22,22,TRUE,oposição
35,2190288,camara,74082,deputado,Paulo Rocha,PT,PA,Emenda,MPV87019,21,21,TRUE,oposição
35,2190288,camara,74400,deputado,Paulo Pimenta,PT,RS,Emenda,MPV87019,21,21,TRUE,oposição
35,2190288,camara,178884,deputado,Hildo Rocha,MDB,MA,Emenda,MPV87019,21,21,TRUE,governo
35,2190288,camara,76874,deputado,Marcelo Freixo,PSOL,RJ,Emenda,MPV87019,20,20,TRUE,oposição
35,2190288,camara,134812,deputado,Edmilson Rodrigues,PSOL,PA,Emenda,MPV87019,20,20,TRUE,oposição
35,2190288,camara,204535,deputado,Sâmia Bomfim,PSOL,SP,Emenda,MPV87019,20,20,TRUE,oposição
35,2190288,camara,74060,deputado,Daniel Almeida,PCdoB,BA,Emenda,MPV87019,15,15,TRUE,oposição
35,2190288,camara,73771,deputado,Flávio Arns,PT,PR,Emenda,MPV87019,14,14,TRUE,oposição
35,2190288,camara,74548,deputado,Jaques Wagner,PT,BA,Emenda,MPV87019,14,14,TRUE,oposição
35,2190288,camara,74057,deputado,Alice Portugal,PCdoB,BA,Emenda,MPV87019,13,13,TRUE,oposição
35,2190288,camara,160610,deputado,Valmir Assunção,PT,BA,Emenda,MPV87019,13,13,TRUE,oposição
35,2190288,camara,74160,deputado,Patrus Ananias,PT,MG,Emenda,MPV87019,12,12,TRUE,oposição
35,2190288,camara,160511,deputado,Alessandro Molon,PSB,RJ,Emenda,MPV87019,11,11,TRUE,oposição
35,2190288,camara,160575,deputado,Erika Kokay,PT,DF,Emenda,MPV87019,11,11,TRUE,oposição
35,2190288,camara,73910,deputado,Paulo Paim,PT,RS,Emenda,MPV87019,10,10,TRUE,oposição
35,2190288,camara,178970,deputado,João Daniel,PT,SE,Emenda,MPV87019,10,10,TRUE,oposição
35,2190288,camara,160568,deputado,Rogério Carvalho,PT,SE,Emenda,MPV87019,9,9,TRUE,oposição
35,2190288,camara,177282,deputado,Subtenente Gonzaga,PDT,MG,Emenda,MPV87019,9,9,TRUE,oposição
35,2190288,camara,178887,deputado,Rubens Pereira Júnior,PCdoB,,Emenda,MPV87019,9,9,TRUE,oposição
35,2190288,camara,204555,deputado,José Ricardo,PT,AM,Emenda,MPV87019,9,9,TRUE,oposição
35,2190288,camara,178889,deputado,Zé Carlos,PT,MA,Emenda,MPV87019,8,8,TRUE,oposição
35,2190288,camara,178986,deputado,Nilto Tatto,PT,SP,Emenda,MPV87019,8,8,TRUE,oposição
35,2190288,camara,204407,deputado,Fernanda Melchionna,PSOL,RS,Emenda,MPV87019,8,8,TRUE,oposição
35,2190288,camara,204468,deputado,Joenia Wapichana,REDE,RR,Emenda,MPV87019,8,8,TRUE,oposição
35,2190288,camara,160535,deputado,Marcon,PT,RS,Emenda,MPV87019,7,7,TRUE,oposição
35,2190288,camara,73943,deputado,Perpétua Almeida,PCdoB,AC,Emenda,MPV87019,6,6,TRUE,oposição
35,2190288,camara,81055,deputado,Márcio Jerry,PCdoB,MA,Emenda,MPV87019,6,6,TRUE,oposição
35,2190288,camara,160538,deputado,Bohn Gass,PT,RS,Emenda,MPV87019,6,6,TRUE,oposição
35,2190288,camara,160556,deputado,Padre João,PT,MG,Emenda,MPV87019,6,6,TRUE,oposição
35,2190288,camara,74848,deputado,Jandira Feghali,PCdoB,RJ,Emenda,MPV87019,5,5,TRUE,oposição
35,2190288,camara,157130,deputado,Túlio Gadêlha,PDT,PE,Emenda,MPV87019,5,5,TRUE,oposição
35,2190288,camara,204561,deputado,Bira Do Pindaré,PSB,MA,Emenda,MPV87019,5,5,TRUE,oposição
35,2190288,camara,74270,deputado,Gilberto Nascimento,PSC,SP,Emenda,MPV87019,4,4,TRUE,governo
35,2190288,camara,167722,deputado,Marcos Rogério,DEM,,Emenda,MPV87019,4,4,TRUE,governo
35,2190288,camara,178826,deputado,Major Olimpio,PSL,SP,Emenda,MPV87019,4,4,TRUE,governo
35,2190288,camara,178883,deputado,Eliziane Gama,PPS,MA,Emenda,MPV87019,4,4,TRUE,governo
35,2190288,camara,178987,deputado,Orlando Silva,PCdoB,SP,Emenda,MPV87019,4,4,TRUE,oposição
35,2190288,camara,204374,deputado,Bia Kicis,PSL,DF,Emenda,MPV87019,4,4,TRUE,governo
35,2190288,camara,204453,deputado,Natália Bonavides,PT,RN,Emenda,MPV87019,4,4,TRUE,oposição
35,2190288,camara,204467,deputado,Professora Rosa Neide,PT,MT,Emenda,MPV87019,4,4,TRUE,oposição
35,2190288,camara,74419,deputado,Gonzaga Patriota,PSB,PE,Emenda,MPV87019,3,3,TRUE,oposição
35,2190288,camara,133439,deputado,André Figueiredo,PDT,CE,Emenda,MPV87019,3,3,TRUE,oposição
35,2190288,camara,178829,deputado,Capitão Augusto,PL,SP,Emenda,MPV87019,3,3,TRUE,governo
35,2190288,camara,4931,deputado,Izalci Lucas,PSDB,DF,Emenda,MPV87019,2,2,TRUE,governo
35,2190288,camara,72442,deputado,Felipe Carreras,PSB,PE,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,74366,deputado,João Campos,PRB,GO,Emenda,MPV87019,2,2,TRUE,governo
35,2190288,camara,74376,deputado,Vander Loubet,PT,MS,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,74784,deputado,Luiza Erundina,PSOL,SP,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,137070,deputado,Vicentinho Júnior,PL,TO,Emenda,MPV87019,2,2,TRUE,governo
35,2190288,camara,141488,deputado,Paulo Teixeira,PT,SP,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,141508,deputado,Mauro Nazif,PSB,RO,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,141518,deputado,Paulo Pereira Da Silva,SOLIDARIEDADE,SP,Emenda,MPV87019,2,2,TRUE,governo
35,2190288,camara,160558,deputado,Paulo Freire Costa,PL,SP,Emenda,MPV87019,2,2,TRUE,governo
35,2190288,camara,160604,deputado,Pedro Uczai,PT,SC,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,160639,deputado,Professora Dorinha Seabra Rezende,DEM,TO,Emenda,MPV87019,2,2,TRUE,governo
35,2190288,camara,160653,deputado,Roberto De Lucena,PODE,SP,Emenda,MPV87019,2,2,TRUE,governo
35,2190288,camara,171619,deputado,Margarida Salomão,PT,MG,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,178857,deputado,Jorge Solla,PT,BA,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,178916,deputado,Daniel Coelho,CIDADANIA,PE,Emenda,MPV87019,2,2,TRUE,governo
35,2190288,camara,204352,deputado,Camilo Capiberibe,PSB,AP,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,204371,deputado,Felipe Rigoni,PSB,ES,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,204466,deputado,Tereza Nelma,PSDB,AL,Emenda,MPV87019,2,2,TRUE,governo
35,2190288,camara,204480,deputado,Rogério Correia,PT,MG,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,204503,deputado,Alexandre Padilha,PT,SP,Emenda,MPV87019,2,2,TRUE,oposição
35,2190288,camara,73592,deputado,Kátia Abreu,PFL,TO,Emenda,MPV87019,1,1,TRUE,governo
35,2190288,camara,74398,deputado,Maria Do Rosário,PT,RS,Emenda,MPV87019,1,1,TRUE,oposição
35,2190288,camara,74655,deputado,Eduardo Barbosa,PSDB,MG,Emenda,MPV87019,1,1,TRUE,governo
35,2190288,camara,92346,deputado,Eduardo Bolsonaro,PSL,SP,Emenda,MPV87019,1,1,TRUE,governo
35,2190288,camara,160541,deputado,Arthur Lira,PP,AL,Emenda,PLEN,1,1,TRUE,governo
35,2190288,camara,178874,deputado,Sergio Vidigal,PDT,ES,Emenda,MPV87019,1,1,TRUE,oposição
35,2190288,camara,204369,deputado,Caroline De Toni,PSL,SC,Emenda,MPV87019,1,1,TRUE,governo
35,2190288,camara,204529,deputado,Policial Katia Sastre,PL,SP,Emenda,MPV87019,1,1,TRUE,governo
35,2190288,camara,204556,deputado,Marcelo Ramos,PL,AM,Emenda,MPV87019,1,1,TRUE,governo
35,2190288,camara,204576,deputado,João Roma,PRB,BA,Parecer,PLEN,1,1,TRUE,governo
36,2192352,camara,76874,deputado,Marcelo Freixo,PSOL,RJ,Requerimento,1SECM,1,4,FALSE,oposição
36,2192352,camara,164359,deputado,Delegado Waldir,PSL,GO,Requerimento,PLEN,1,3,TRUE,governo
36,2192352,camara,178884,deputado,Hildo Rocha,MDB,MA,Proposição Apensada,CCP,1,1,FALSE,governo
36,2192352,camara,204366,deputado,Rodrigo Coelho,PSB,SC,Requerimento,PLEN,1,1,TRUE,oposição
36,2192352,camara,204506,deputado,Marcos Pereira,PRB,SP,Parecer,MESA,1,4,FALSE,governo
37,2192353,camara,76874,deputado,Marcelo Freixo,PSOL,RJ,Requerimento,1SECM,1,4,FALSE,oposição
37,2192353,camara,164359,deputado,Delegado Waldir,PSL,GO,Requerimento,PLEN,1,3,TRUE,governo
37,2192353,camara,204366,deputado,Rodrigo Coelho,PSB,SC,Requerimento,PLEN,1,2,TRUE,oposição
37,2192353,camara,204497,deputado,Júnior Ferrari,PSD,PA,Requerimento,PLEN,1,2,TRUE,governo
37,2192353,camara,204506,deputado,Marcos Pereira,PRB,SP,Parecer,MESA,1,4,FALSE,governo
38,2192354,camara,76874,deputado,Marcelo Freixo,PSOL,RJ,Requerimento,1SECM,1,4,FALSE,oposição
38,2192354,camara,160653,deputado,Roberto De Lucena,PODE,SP,Proposição Apensada,CCP,1,1,FALSE,governo
38,2192354,camara,204366,deputado,Rodrigo Coelho,PSB,SC,Requerimento,PLEN,1,1,TRUE,oposição
38,2192354,camara,204374,deputado,Bia Kicis,PSL,DF,Emenda,CCJC,1,1,TRUE,governo
38,2192354,camara,204374,deputado,Bia Kicis,PSL,DF,Parecer,CCJC,1,1,TRUE,governo
38,2192354,camara,204506,deputado,Marcos Pereira,PRB,SP,Parecer,MESA,1,4,FALSE,governo
38,2192354,camara,204526,deputado,Luiz Philippe De Orleans e Bragança,PSL,SP,Proposição Apensada,CCP,1,1,FALSE,governo
38,2192354,camara,204543,deputado,Luiz Flávio Gomes,PSB,SP,Requerimento,PLEN,1,1,TRUE,oposição
38,2192354,camara,160570,deputado,Jerônimo Goergen,PP,RS,Proposição Apensada,CCP,0.5,1,FALSE,governo
38,2192354,camara,178989,deputado,Renata Abreu,PODE,SP,Proposição Apensada,CCP,0.5,1,FALSE,governo
38,2192354,camara,204391,deputado,José Nelto,PODE,GO,Proposição Apensada,CCP,0.5,1,FALSE,governo
38,2192354,camara,204536,deputado,Kim Kataguiri,DEM,SP,Proposição Apensada,CCP,0.5,1,FALSE,governo
34,2192459,camara,178857,deputado,Jorge Solla,PT,BA,Requerimento,PEC00619,25.148809523809522,38,TRUE,oposição
34,2192459,camara,107283,deputado,Gleisi Hoffmann,PT,PR,Requerimento,PEC00619,11.148809523809524,24,TRUE,oposição
34,2192459,camara,74057,deputado,Alice Portugal,PCdoB,BA,Requerimento,PEC00619,11,11,TRUE,oposição
34,2192459,camara,73531,deputado,Ivan Valente,PSOL,SP,Requerimento,PEC00619,10.333333333333334,21,TRUE,oposição
34,2192459,camara,204535,deputado,Sâmia Bomfim,PSOL,SP,Requerimento,PEC00619,9.333333333333334,20,TRUE,oposição
34,2192459,camara,73482,deputado,Henrique Fontana,PT,RS,Requerimento,PEC00619,8.148809523809524,21,TRUE,oposição
34,2192459,camara,73943,deputado,Perpétua Almeida,PCdoB,AC,Requerimento,PEC00619,8,8,TRUE,oposição
34,2192459,camara,160575,deputado,Erika Kokay,PT,DF,Emenda,PLEN,8,8,TRUE,oposição
34,2192459,camara,178922,deputado,Tadeu Alencar,PSB,PE,Emenda,PEC00619,8,8,TRUE,oposição
34,2192459,camara,160604,deputado,Pedro Uczai,PT,SC,Requerimento,PEC00619,7.982142857142857,20,TRUE,oposição
34,2192459,camara,204383,deputado,Professor Israel Batista,PV,DF,Emenda,PEC00619,7.583333333333333,12,TRUE,governo
34,2192459,camara,141470,deputado,José Guimarães,PT,CE,Requerimento,PEC00619,7.148809523809524,20,TRUE,oposição
34,2192459,camara,178990,deputado,Samuel Moreira,PSDB,SP,Parecer,PEC00619,7,11,TRUE,governo
34,2192459,camara,74366,deputado,João Campos,PRB,GO,Emenda,PEC00619,6.666666666666667,8,TRUE,governo
34,2192459,camara,160570,deputado,Jerônimo Goergen,PP,RS,Emenda,PEC00619,6,6,TRUE,governo
34,2192459,camara,141488,deputado,Paulo Teixeira,PT,SP,Requerimento,PEC00619,5.648809523809524,20,TRUE,oposição
34,2192459,camara,141470,deputado,José Guimarães,PT,CE,Requerimento,CCJC,5,5,TRUE,oposição
34,2192459,camara,141552,deputado,Valtenir Pereira,MDB,MT,Emenda,PEC00619,5,5,TRUE,governo
34,2192459,camara,160639,deputado,Professora Dorinha Seabra Rezende,DEM,TO,Emenda,PEC00619,5,5,TRUE,governo
34,2192459,camara,178931,deputado,Luciano Ducci,PSB,PR,Emenda,PEC00619,5,5,TRUE,oposição
34,2192459,camara,204366,deputado,Rodrigo Coelho,PSB,SC,Emenda,PEC00619,5,5,TRUE,oposição
34,2192459,camara,68720,deputado,Fábio Henrique,PDT,SE,Requerimento,PEC00619,4.5,6,TRUE,oposição
34,2192459,camara,178929,deputado,Diego Garcia,PODE,PR,Requerimento,PEC00619,4.5,5,TRUE,governo
34,2192459,camara,204383,deputado,Professor Israel Batista,PV,DF,Requerimento,PEC00619,4.5,5,TRUE,governo
34,2192459,camara,204500,deputado,Eduardo Costa,PTB,PA,Emenda,PEC00619,4.5,5,TRUE,governo
34,2192459,camara,178946,deputado,Soraya Santos,PL,RJ,Emenda,PEC00619,4.309523809523809,6,TRUE,governo
34,2192459,camara,204426,deputado,Carlos Veras,PT,PE,Requerimento,PEC00619,4.148809523809524,17,TRUE,oposição
34,2192459,camara,204359,deputado,Léo Moraes,PODE,RO,Emenda,PEC00619,4.142857142857143,5,TRUE,governo
34,2192459,camara,74262,deputado,Carlos Sampaio,PSDB,SP,Emenda,PEC00619,4,4,TRUE,governo
34,2192459,camara,141411,deputado,Dagoberto Nogueira,PDT,MS,Emenda,PEC00619,4,4,TRUE,oposição
34,2192459,camara,141488,deputado,Paulo Teixeira,PT,SP,Requerimento,CCJC,4,4,TRUE,oposição
34,2192459,camara,178939,deputado,Clarissa Garotinho,PROS,RJ,Emenda,PEC00619,4,4,TRUE,governo
34,2192459,camara,204359,deputado,Léo Moraes,PODE,RO,Requerimento,PEC00619,4,4,TRUE,governo
34,2192459,camara,204427,deputado,Fernando Rodolfo,PL,PE,Emenda,PEC00619,4,4,TRUE,governo
34,2192459,camara,204518,deputado,Dr. Frederico,PATRIOTA,MG,Requerimento,PEC00619,4,4,TRUE,governo
34,2192459,camara,204557,deputado,Sidney Leite,PSD,AM,Emenda,PEC00619,4,4,TRUE,governo
34,2192459,camara,133439,deputado,André Figueiredo,PDT,CE,Requerimento,PEC00619,3.5,5,TRUE,oposição
34,2192459,camara,133968,deputado,Paulo Ramos,PDT,RJ,Requerimento,PEC00619,3.5,5,TRUE,oposição
34,2192459,camara,204371,deputado,Felipe Rigoni,PSB,ES,Emenda,PEC00619,3.0833333333333335,10,TRUE,oposição
34,2192459,camara,204534,deputado,Tabata Amaral,PDT,SP,Emenda,PEC00619,3.0833333333333335,10,TRUE,oposição
34,2192459,camara,74161,deputado,Reginaldo Lopes,PT,MG,Requerimento,CCJC,3,3,TRUE,oposição
34,2192459,camara,74585,deputado,Lincoln Portela,PL,MG,Emenda,PEC00619,3,3,TRUE,governo
34,2192459,camara,141408,deputado,Cleber Verde,PRB,MA,Emenda,PEC00619,3,3,TRUE,governo
34,2192459,camara,160528,deputado,Danilo Cabral,PSB,PE,Emenda,PEC00619,3,3,TRUE,oposição
34,2192459,camara,160642,deputado,Pastor Eurico,PATRIOTA,PE,Requerimento,PEC00619,3,3,TRUE,governo
34,2192459,camara,178860,deputado,Paulo Azi,DEM,,Emenda,PEC00619,3,3,TRUE,governo
34,2192459,camara,178989,deputado,Renata Abreu,PODE,SP,Emenda,PEC00619,3,3,TRUE,governo
34,2192459,camara,198783,deputado,Emanuel Pinheiro Neto,PTB,MT,Emenda,PEC00619,3,3,TRUE,governo
34,2192459,camara,204354,deputado,Flávia Arruda,PL,DF,Emenda,PEC00619,3,3,TRUE,governo
34,2192459,camara,204464,deputado,Talíria Petrone,PSOL,RJ,Requerimento,CCJC,3,3,TRUE,oposição
34,2192459,camara,204512,deputado,Delegado Marcelo Freitas,PSL,MG,Parecer,CCJC,3,3,TRUE,governo
34,2192459,camara,204519,deputado,Tiago Mitraud,NOVO,MG,Requerimento,PEC00619,3,3,TRUE,governo
34,2192459,camara,177282,deputado,Subtenente Gonzaga,PDT,MG,Emenda,PEC00619,2.6,4,TRUE,oposição
34,2192459,camara,133439,deputado,André Figueiredo,PDT,CE,Emenda,PEC00619,2.5,3,TRUE,oposição
34,2192459,camara,141518,deputado,Paulo Pereira Da Silva,SOLIDARIEDADE,SP,Requerimento,PEC00619,2.5,3,TRUE,governo
34,2192459,camara,141555,deputado,Vinicius Carvalho,PRB,SP,Emenda,PEC00619,2.5,3,TRUE,governo
34,2192459,camara,178829,deputado,Capitão Augusto,PL,SP,Emenda,PEC00619,2.5,3,TRUE,governo
34,2192459,camara,204486,deputado,Mauro Benevides Filho,PDT,,Requerimento,PEC00619,2.5,4,TRUE,oposição
34,2192459,camara,74784,deputado,Luiza Erundina,PSOL,SP,Requerimento,PEC00619,2.333333333333333,7,TRUE,oposição
34,2192459,camara,204487,deputado,Capitão Wagner,PROS,CE,Emenda,PEC00619,2.3,4,TRUE,governo
34,2192459,camara,204380,deputado,Celina Leão,PP,DF,Emenda,PEC00619,2.2,3,TRUE,governo
34,2192459,camara,204575,deputado,Gil Cutrim,PDT,MA,Requerimento,CCJC,2.2,3,TRUE,oposição
34,2192459,camara,204531,deputado,Guilherme Derrite,PP,,Emenda,PEC00619,2.1,3,TRUE,governo
34,2192459,camara,67138,deputado,Iracema Portella,PP,PI,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,73486,deputado,Pompeo De Mattos,PDT,RS,Emenda,PEC00619,2,2,TRUE,oposição
34,2192459,camara,73586,deputado,Júlio Delgado,PSB,MG,Emenda,PEC00619,2,2,TRUE,oposição
34,2192459,camara,74043,deputado,Wellington Roberto,PL,PB,Emenda,PEC00619,2,3,TRUE,governo
34,2192459,camara,74366,deputado,João Campos,PRB,GO,Requerimento,PEC00619,2,2,TRUE,governo
34,2192459,camara,116379,deputado,Darci De Matos,PSD,SC,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,133439,deputado,André Figueiredo,PDT,CE,Emenda,PLEN,2,2,TRUE,oposição
34,2192459,camara,141421,deputado,Eduardo Da Fonte,PP,PE,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,141427,deputado,Fábio Ramalho,MDB,MG,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,143084,deputado,Tiago Dimas,SOLIDARIEDADE,TO,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,143632,deputado,Domingos Neto,PSD,CE,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,146788,deputado,Marcelo Aro,PP,MG,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,156190,deputado,Marcel Van Hattem,NOVO,RS,Emenda,PLEN,2,2,TRUE,governo
34,2192459,camara,160556,deputado,Padre João,PT,MG,Emenda,PEC00619,2,2,TRUE,oposição
34,2192459,camara,160570,deputado,Jerônimo Goergen,PP,RS,Requerimento,PEC00619,2,2,TRUE,governo
34,2192459,camara,160575,deputado,Erika Kokay,PT,DF,Emenda,PEC00619,2,2,TRUE,oposição
34,2192459,camara,164359,deputado,Delegado Waldir,PSL,GO,Outros,CCP,2,2,FALSE,governo
34,2192459,camara,178836,deputado,Alan Rick,DEM,AC,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,178854,deputado,Elmar Nascimento,DEM,BA,Emenda,PLEN,2,2,TRUE,governo
34,2192459,camara,178857,deputado,Jorge Solla,PT,BA,Emenda,PEC00619,2,2,TRUE,oposição
34,2192459,camara,178884,deputado,Hildo Rocha,MDB,MA,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,178916,deputado,Daniel Coelho,CIDADANIA,PE,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,178959,deputado,Hiran Gonçalves,PP,RR,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,178975,deputado,Baleia Rossi,MDB,SP,Emenda,PLEN,2,2,TRUE,governo
34,2192459,camara,178977,deputado,Eduardo Cury,PSDB,SP,Requerimento,PEC00619,2,2,TRUE,governo
34,2192459,camara,204372,deputado,Julio Cesar Ribeiro,PRB,DF,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,204381,deputado,Luis Miranda,DEM,DF,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,204397,deputado,Boca Aberta,PROS,PR,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,204428,deputado,Marília Arraes,PT,PE,Emenda,PEC00619,2,2,TRUE,oposição
34,2192459,camara,204436,deputado,Isnaldo Bulhões Jr.,MDB,AL,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,204463,deputado,Wladimir Garotinho,PSD,RJ,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,204506,deputado,Marcos Pereira,PRB,SP,Parecer,MESA,2,2,FALSE,governo
34,2192459,camara,204542,deputado,Denis Bezerra,PSB,CE,Emenda,PEC00619,2,2,TRUE,oposição
