index,id_leggo,id_autor,nome,partido,uf,bancada,nome_eleitoral,node_size
778,53,3361,Senador José Maranhão,MDB,PB,governo,Senador José Maranhão (MDB/PB),146652.22764213057
779,53,3361,Senador José Maranhão,PMDB,PB,governo,Senador José Maranhão (PMDB/PB),146652.22764213057
780,53,3394,Senador João Capiberibe,PSB,AP,oposição,Senador João Capiberibe (PSB/AP),1262.9629629629628
781,53,3398,Senador Cristovam Buarque,PPS,DF,governo,Senador Cristovam Buarque (PPS/DF),1166.6666666666665
782,53,3695,Senador Lindbergh Farias,PT,RJ,oposição,Senador Lindbergh Farias (PT/RJ),1166.6666666666665
783,53,374,Senador Paulo Rocha,PT,PA,oposição,Senador Paulo Rocha (PT/PA),98987.15746808026
784,53,3741,Senador Paulo Bauer,PSDB,SC,governo,Senador Paulo Bauer (PSDB/SC),1462.9629629629628
785,53,3823,Senador Benedito de Lira,PP,AL,governo,Senador Benedito de Lira (PP/AL),1166.6666666666665
786,53,3830,Senador Davi Alcolumbre,DEM,AP,governo,Senador Davi Alcolumbre (DEM/AP),1923.611111111111
787,53,4531,Senador Jayme Campos,DEM,MT,governo,Senador Jayme Campos (DEM/MT),78919.25337485119
788,53,4575,Senadora Lídice da Mata,PSB,BA,oposição,Senadora Lídice da Mata (PSB/BA),1166.6666666666665
789,53,4763,Senador Vicentinho Alves,PR,TO,governo,Senador Vicentinho Alves (PR/TO),1462.9629629629628
790,53,4981,Senador Acir Gurgacz,PDT,RO,oposição,Senador Acir Gurgacz (PDT/RO),87105.46650569199
791,53,4990,Senador Jorge Viana,PT,AC,oposição,Senador Jorge Viana (PT/AC),2462.9629629629626
792,53,4994,Senador Eduardo Braga,MDB,AM,governo,Senador Eduardo Braga (MDB/AM),7453.347414234511
793,53,4994,Líder do MDB Eduardo Braga,MDB,AM,governo,Líder do MDB Eduardo Braga (MDB/AM),7453.347414234511
794,53,5008,Senador Humberto Costa,PT,PE,oposição,Senador Humberto Costa (PT/PE),178955.6238345693
795,53,5008,Líder do PT Humberto Costa,PT,PE,oposição,Líder do PT Humberto Costa (PT/PE),178955.6238345693
796,53,5012,Senador Randolfe Rodrigues,REDE,AP,oposição,Senador Randolfe Rodrigues (REDE/AP),179458.59784846887
797,53,5012,Líder do REDE Randolfe Rodrigues,REDE,AP,oposição,Líder do REDE Randolfe Rodrigues (REDE/AP),179458.59784846887
798,53,5052,Senador Roberto Muniz,PP,BA,governo,Senador Roberto Muniz (PP/BA),1166.6666666666665
799,53,5164,Senador Ataídes Oliveira,PSDB,TO,governo,Senador Ataídes Oliveira (PSDB/TO),1166.6666666666665
800,53,5182,Senadora Regina Sousa,PT,PI,oposição,Senadora Regina Sousa (PT/PI),1166.6666666666665
801,53,5236,Senador Reguffe,"",DF,governo,Senador Reguffe (/DF),134181.19320879714
802,53,5236,Senador Reguffe,PODEMOS,DF,governo,Senador Reguffe (PODEMOS/DF),134181.19320879714
803,53,5322,Senador Romário,PODEMOS,RJ,governo,Senador Romário (PODEMOS/RJ),112222.92364661733
804,53,5322,Senador Romário,PODE,RJ,governo,Senador Romário (PODE/RJ),112222.92364661733
805,53,5322,Senador Romário,PSB,RJ,oposição,Senador Romário (PSB/RJ),112222.92364661733
806,53,5350,Senador Jorginho Mello,PL,SC,governo,Senador Jorginho Mello (PL/SC),40911.66497704764
807,53,5350,Senador Jorginho Mello,PR,SC,governo,Senador Jorginho Mello (PR/SC),40911.66497704764
808,53,5352,Senador Rogério Carvalho,PT,SE,oposição,Senador Rogério Carvalho (PT/SE),66280.57292997872
809,53,5525,Senador Omar Aziz,PSD,AM,governo,Senador Omar Aziz (PSD/AM),11745.86320191159
810,53,5527,Senadora Simone Tebet,PMDB,MS,governo,Senadora Simone Tebet (PMDB/MS),7416.559829059829
811,53,5527,Senadora Simone Tebet,MDB,MS,governo,Senadora Simone Tebet (MDB/MS),7416.559829059829
812,53,5529,Senador Antonio Anastasia,PSDB,MG,governo,Senador Antonio Anastasia (PSDB/MG),965.625
813,53,5531,Senador Elmano Férrer,PODEMOS,PI,governo,Senador Elmano Férrer (PODEMOS/PI),199097.62029725968
814,53,5531,Senador Elmano Férrer,PODE,PI,governo,Senador Elmano Férrer (PODE/PI),199097.62029725968
815,53,5531,Senador Elmano Férrer,PMDB,PI,governo,Senador Elmano Férrer (PMDB/PI),199097.62029725968
816,53,5533,Senador Lasier Martins,PSD,RS,governo,Senador Lasier Martins (PSD/RS),269156.3249183393
817,53,5533,Senador Lasier Martins,PODEMOS,RS,governo,Senador Lasier Martins (PODEMOS/RS),269156.3249183393
818,53,5533,Senador Lasier Martins,PDT,RS,oposição,Senador Lasier Martins (PDT/RS),269156.3249183393
819,53,5533,Senador Lasier Martins,PODE,RS,governo,Senador Lasier Martins (PODE/RS),269156.3249183393
820,53,5627,Senador Jean Paul Prates,PT,RN,oposição,Senador Jean Paul Prates (PT/RN),81170.72808069683
821,53,5748,Senador Veneziano Vital do Rêgo,PSB,PB,oposição,Senador Veneziano Vital do Rêgo (PSB/PB),71442.85378754989
822,53,5783,Senadora Zenaide Maia,PROS,RN,governo,Senadora Zenaide Maia (PROS/RN),193454.73601682944
823,53,5783,Líder do PROS Zenaide Maia,PROS,RN,governo,Líder do PROS Zenaide Maia (PROS/RN),193454.73601682944
824,53,5967,Senador Angelo Coronel,PSD,BA,governo,Senador Angelo Coronel (PSD/BA),23741.004379637583
825,53,5973,Senador Cid Gomes,PDT,CE,oposição,Senador Cid Gomes (PDT/CE),75708.37798194784
826,53,5976,Senador Eduardo Girão,PODEMOS,CE,governo,Senador Eduardo Girão (PODEMOS/CE),187256.71779880082
827,53,5976,Senador Eduardo Girão,PODE,CE,governo,Senador Eduardo Girão (PODE/CE),187256.71779880082
828,53,5979,Senadora Leila Barros,PSB,DF,oposição,Senadora Leila Barros (PSB/DF),86470.48551698188
829,53,5982,Senador Alessandro Vieira,CIDADANIA,SE,governo,Senador Alessandro Vieira (CIDADANIA/SE),138695.31082609764
830,53,5982,Senador Alessandro Vieira,PPS,SE,governo,Senador Alessandro Vieira (PPS/SE),138695.31082609764
831,53,615,Senador José Pimentel,PT,CE,oposição,Senador José Pimentel (PT/CE),1166.6666666666665
832,53,643,Senadora Lúcia Vânia,PSB,GO,oposição,Senadora Lúcia Vânia (PSB/GO),1166.6666666666665
833,53,70,Senador Renan Calheiros,MDB,AL,governo,Senador Renan Calheiros (MDB/AL),11377.075606635615
834,53,72,Senador Roberto Requião,PMDB,PR,governo,Senador Roberto Requião (PMDB/PR),1166.6666666666665
835,53,742,Senador Marcelo Castro,MDB,PI,governo,Senador Marcelo Castro (MDB/PI),30815.26794436216
836,53,825,Senador Paulo Paim,PT,RS,oposição,Senador Paulo Paim (PT/RS),106560.85693427139
837,53,87,Senador Garibaldi Alves Filho,PMDB,RN,governo,Senador Garibaldi Alves Filho (PMDB/RN),1166.6666666666665
838,53,945,Senador Alvaro Dias,PODEMOS,PR,governo,Senador Alvaro Dias (PODEMOS/PR),312854.71230188967
839,53,945,Líder do PODEMOS Alvaro Dias,PODEMOS,PR,governo,Líder do PODEMOS Alvaro Dias (PODEMOS/PR),312854.71230188967
840,53,945,Líder do PODE Alvaro Dias,PODE,PR,governo,Líder do PODE Alvaro Dias (PODE/PR),312854.71230188967
841,53,945,Senador Alvaro Dias,PODE,PR,governo,Senador Alvaro Dias (PODE/PR),312854.71230188967
842,53,945,Senador Alvaro Dias,PV,PR,governo,Senador Alvaro Dias (PV/PR),312854.71230188967
843,1,189593,Wadih Damous,PT,RJ,oposição,Wadih Damous (PT/RJ),733.3333333333333
844,1,178984,Miguel Haddad,PSDB,SP,governo,Miguel Haddad (PSDB/SP),366.6666666666667
845,1,178835,Afonso Motta,PDT,RS,oposição,Afonso Motta (PDT/RS),1247.5
846,1,178884,Hildo Rocha,MDB,MA,governo,Hildo Rocha (MDB/MA),395
847,1,178968,Adelson Barreto,PR,SE,governo,Adelson Barreto (PR/SE),175
848,1,178975,Baleia Rossi,MDB,SP,governo,Baleia Rossi (MDB/SP),906.8181818181819
849,1,178894,Laudivio Carvalho,PODE,MG,governo,Laudivio Carvalho (PODE/MG),199.99999999999997
850,2,178835,Afonso Motta,PDT,RS,oposição,Afonso Motta (PDT/RS),1247.5
851,2,178975,Baleia Rossi,MDB,SP,governo,Baleia Rossi (MDB/SP),906.8181818181819
852,2,141550,Dr. Talmir,PV,SP,governo,Dr. Talmir (PV/SP),183.33333333333331
853,2,74780,Iara Bernardi,PT,SP,oposição,Iara Bernardi (PT/SP),160
854,2,141516,Paulo Abi-Ackel,PSDB,MG,governo,Paulo Abi-Ackel (PSDB/MG),200
855,5,178986,Nilto Tatto,PT,SP,oposição,Nilto Tatto (PT/SP),7109.8697927808435
856,5,74693,Rodrigo Maia,DEM,RJ,governo,Rodrigo Maia (DEM/RJ),116.66666666666666
857,5,134812,Edmilson Rodrigues,PSOL,PA,oposição,Edmilson Rodrigues (PSOL/PA),6446.666666666667
858,6,178891,Caio Narcio,PSDB,,governo,Caio Narcio (PSDB/NA),166.66666666666663
859,6,178845,Ronaldo Lessa,PDT,AL,oposição,Ronaldo Lessa (PDT/AL),120
860,6,178998,Raquel Muniz,PSD,MG,governo,Raquel Muniz (PSD/MG),99.99999999999999
861,6,178916,Daniel Coelho,CIDADANIA,PE,governo,Daniel Coelho (CIDADANIA/PE),142.85714285714283
862,6,160508,Afonso Florence,PT,BA,oposição,Afonso Florence (PT/BA),3746.3654644247636
863,6,178882,André Fufuca,PP,MA,governo,André Fufuca (PP/MA),371.4285714285714
864,6,178848,Conceição Sampaio,PSDB,AM,governo,Conceição Sampaio (PSDB/AM),200
865,6,178939,Clarissa Garotinho,PROS,RJ,governo,Clarissa Garotinho (PROS/RJ),404.76190476190476
866,6,159238,Marcus Pestana,PSDB,MG,governo,Marcus Pestana (PSDB/MG),943.3333333333333
867,6,160646,Fernando Francischini,PSL,,governo,Fernando Francischini (PSL/NA),833.3333333333333
868,6,160646,Delegado Francischini,PSL,,governo,Delegado Francischini (PSL/NA),833.3333333333333
869,6,178910,Joaquim Passarinho,PSD,PA,governo,Joaquim Passarinho (PSD/PA),133.33333333333331
870,7,74171,Chico Alencar,PSOL,RJ,oposição,Chico Alencar (PSOL/RJ),2875
871,9,134812,Edmilson Rodrigues,PSOL,PA,oposição,Edmilson Rodrigues (PSOL/PA),6446.666666666667
872,10,178992,Vitor Lippi,PSDB,SP,governo,Vitor Lippi (PSDB/SP),1025
873,10,74171,Chico Alencar,PSOL,RJ,oposição,Chico Alencar (PSOL/RJ),2875
874,12,160672,Jean Wyllys,PSOL,,oposição,Jean Wyllys (PSOL/NA),400
875,12,178977,Eduardo Cury,PSDB,SP,governo,Eduardo Cury (PSDB/SP),213.33333333333334
876,12,207309,Enéias Reis,PSL,MG,governo,Enéias Reis (PSL/MG),131.81818181818184
877,12,205548,David Miranda,PSOL,RJ,oposição,David Miranda (PSOL/RJ),1446.6666666666667
878,12,160641,Professora Marcivania,PCdoB,AP,governo,Professora Marcivania (PCdoB/AP),787.5
879,13,177282,Subtenente Gonzaga,PDT,MG,oposição,Subtenente Gonzaga (PDT/MG),1877.1428571428569
880,13,204456,Gutemberg Reis,MDB,RJ,governo,Gutemberg Reis (MDB/RJ),100
881,13,73588,Mauro Benevides,MDB,CE,governo,Mauro Benevides (MDB/CE),100
882,13,141516,Paulo Abi-Ackel,PSDB,MG,governo,Paulo Abi-Ackel (PSDB/MG),200
883,13,160646,Fernando Francischini,PSL,,governo,Fernando Francischini (PSL/NA),833.3333333333333
884,13,160646,Delegado Francischini,PSL,,governo,Delegado Francischini (PSL/NA),833.3333333333333
885,14,178973,Ana Perugini,PT,SP,oposição,Ana Perugini (PT/SP),338.46153846153845
886,14,178890,Adelmo Carneiro Leão,PT,MG,oposição,Adelmo Carneiro Leão (PT/MG),2187.5
887,14,141383,Antonio Bulhões,PRB,SP,governo,Antonio Bulhões (PRB/SP),150
888,14,134812,Edmilson Rodrigues,PSOL,PA,oposição,Edmilson Rodrigues (PSOL/PA),6446.666666666667
889,18,178986,Nilto Tatto,PT,SP,oposição,Nilto Tatto (PT/SP),7109.8697927808435
890,18,166401,Nilson Leitão,PSDB,MT,governo,Nilson Leitão (PSDB/MT),584.5454545454546
891,18,74585,Lincoln Portela,PL,MG,governo,Lincoln Portela (PL/MG),225
892,23,74554,José Rocha,PL,BA,governo,José Rocha (PL/BA),587.8787878787879
893,24,141468,Iran Barbosa,PT,SE,oposição,Iran Barbosa (PT/SE),99.99999999999999
894,24,164360,Carmen Zanotto,CIDADANIA,SC,governo,Carmen Zanotto (CIDADANIA/SC),462.38095238095235
895,28,160649,Esperidião Amin,PP,SC,governo,Esperidião Amin (PP/SC),300
896,28,178959,Hiran Gonçalves,PP,RR,governo,Hiran Gonçalves (PP/RR),50
897,28,74171,Chico Alencar,PSOL,RJ,oposição,Chico Alencar (PSOL/RJ),2875
898,33,160650,Oziel Oliveira,PDT,BA,oposição,Oziel Oliveira (PDT/BA),80
899,34,209189,Joseildo Ramos,PT,BA,oposição,Joseildo Ramos (PT/BA),2864.192301658609
900,34,204538,Paulo Bengtson,PTB,PA,governo,Paulo Bengtson (PTB/PA),100.00000000000001
901,34,204486,Mauro Benevides Filho,PDT,,oposição,Mauro Benevides Filho (PDT/NA),200
902,34,204572,Capitão Alberto Neto,PRB,AM,governo,Capitão Alberto Neto (PRB/AM),260
903,34,205548,David Miranda,PSOL,RJ,oposição,David Miranda (PSOL/RJ),1446.6666666666667
904,34,179001,Márcio Biolchi,MDB,RS,governo,Márcio Biolchi (MDB/RS),100
905,34,204575,Gil Cutrim,PDT,MA,oposição,Gil Cutrim (PDT/MA),766.6666666666666
906,34,204551,Bosco Saraiva,SOLIDARIEDADE,AM,governo,Bosco Saraiva (SOLIDARIEDADE/AM),293.8461538461538
907,34,204532,Vinicius Poit,NOVO,SP,governo,Vinicius Poit (NOVO/SP),350
908,34,178992,Vitor Lippi,PSDB,SP,governo,Vitor Lippi (PSDB/SP),1025
909,34,204566,Marreca Filho,PATRIOTA,MA,governo,Marreca Filho (PATRIOTA/MA),233.33333333333331
910,34,204569,Delegado Pablo,PSL,AM,governo,Delegado Pablo (PSL/AM),428.3333333333333
911,34,204534,Tabata Amaral,PDT,SP,oposição,Tabata Amaral (PDT/SP),2433.333333333333
912,34,178829,Capitão Augusto,PL,SP,governo,Capitão Augusto (PL/SP),1007.1428571428571
913,34,204561,Bira Do Pindaré,PSB,MA,oposição,Bira Do Pindaré (PSB/MA),150
914,34,207176,Bia Cavassa,PSDB,MS,governo,Bia Cavassa (PSDB/MS),80
915,34,141459,João Maia,PL,RN,governo,João Maia (PL/RN),50
916,38,204536,Kim Kataguiri,DEM,SP,governo,Kim Kataguiri (DEM/SP),177.27272727272728
917,38,204391,José Nelto,PODE,GO,governo,José Nelto (PODE/GO),50
918,42,178825,Leo De Brito,PT,,oposição,Leo De Brito (PT/NA),50
919,42,204534,Tabata Amaral,PDT,SP,oposição,Tabata Amaral (PDT/SP),2433.333333333333
920,42,178882,André Fufuca,PP,MA,governo,André Fufuca (PP/MA),371.4285714285714
921,42,204544,Alexandre Frota,PSL,SP,governo,Alexandre Frota (PSL/SP),225
922,42,178893,Delegado Edson Moreira,PR,MG,governo,Delegado Edson Moreira (PR/MG),200
923,43,178975,Baleia Rossi,MDB,SP,governo,Baleia Rossi (MDB/SP),906.8181818181819
924,45,160511,Alessandro Molon,PSB,RJ,oposição,Alessandro Molon (PSB/RJ),996.7948717948718
925,54,209189,Joseildo Ramos,PT,BA,oposição,Joseildo Ramos (PT/BA),2864.192301658609
926,54,204528,Adriana Ventura,NOVO,SP,governo,Adriana Ventura (NOVO/SP),458.3333333333333
927,54,204534,Tabata Amaral,PDT,SP,oposição,Tabata Amaral (PDT/SP),2433.333333333333
928,54,160639,Professora Dorinha Seabra Rezende,DEM,TO,governo,Professora Dorinha Seabra Rezende (DEM/TO),100
929,55,178992,Vitor Lippi,PSDB,SP,governo,Vitor Lippi (PSDB/SP),1025
930,55,204358,Beto Pereira,PSDB,MS,governo,Beto Pereira (PSDB/MS),140
931,55,178945,Rosangela Gomes,PRB,RJ,governo,Rosangela Gomes (PRB/RJ),340
932,55,74171,Chico Alencar,PSOL,RJ,oposição,Chico Alencar (PSOL/RJ),2875
933,55,160518,Weliton Prado,PROS,MG,governo,Weliton Prado (PROS/MG),316.6666666666667
934,58,178868,Odorico Monteiro,PSB,CE,oposição,Odorico Monteiro (PSB/CE),183.33333333333331
935,58,178990,Samuel Moreira,PSDB,SP,governo,Samuel Moreira (PSDB/SP),105.88235294117646
936,58,178986,Nilto Tatto,PT,SP,oposição,Nilto Tatto (PT/SP),7109.8697927808435
937,60,204501,Alencar Santana Braga,PT,SP,oposição,Alencar Santana Braga (PT/SP),5116.695299309854
938,60,204541,Eduardo Bismarck,PDT,CE,oposição,Eduardo Bismarck (PDT/CE),1238.3333333333333
939,60,204516,Alexis Fonteyne,NOVO,SP,governo,Alexis Fonteyne (NOVO/SP),472.72727272727275
940,60,204572,Capitão Alberto Neto,PRB,AM,governo,Capitão Alberto Neto (PRB/AM),260
941,60,204407,Fernanda Melchionna,PSOL,RS,oposição,Fernanda Melchionna (PSOL/RS),2653.333333333333
942,61,178975,Baleia Rossi,MDB,SP,governo,Baleia Rossi (MDB/SP),906.8181818181819
943,15,5527,Senadora Simone Tebet,PMDB,MS,governo,Senadora Simone Tebet (PMDB/MS),7416.559829059829
944,15,5527,Senadora Simone Tebet,MDB,MS,governo,Senadora Simone Tebet (MDB/MS),7416.559829059829
945,21,5012,Senador Randolfe Rodrigues,REDE,AP,oposição,Senador Randolfe Rodrigues (REDE/AP),179458.59784846887
946,21,5012,Líder do REDE Randolfe Rodrigues,REDE,AP,oposição,Líder do REDE Randolfe Rodrigues (REDE/AP),179458.59784846887
947,34,5998,Senadora Daniella Ribeiro,PP,PB,governo,Senadora Daniella Ribeiro (PP/PB),12130.07746257406
948,35,5953,Senador Fabiano Contarato,REDE,ES,oposição,Senador Fabiano Contarato (REDE/ES),96145.8872600295
949,40,5982,Senador Alessandro Vieira,CIDADANIA,SE,governo,Senador Alessandro Vieira (CIDADANIA/SE),138695.31082609764
950,40,5982,Senador Alessandro Vieira,PPS,SE,governo,Senador Alessandro Vieira (PPS/SE),138695.31082609764
951,46,5988,Senadora Soraya Thronicke,PSL,MS,governo,Senadora Soraya Thronicke (PSL/MS),8277.033702459066
952,51,5783,Senadora Zenaide Maia,PROS,RN,governo,Senadora Zenaide Maia (PROS/RN),193454.73601682944
953,51,5783,Líder do PROS Zenaide Maia,PROS,RN,governo,Líder do PROS Zenaide Maia (PROS/RN),193454.73601682944
954,53,5535,Senador Telmário Mota,PROS,RR,governo,Senador Telmário Mota (PROS/RR),54620.61284944316
955,53,5535,Líder do PROS Telmário Mota,PROS,RR,governo,Líder do PROS Telmário Mota (PROS/RR),54620.61284944316
956,53,5535,Senador Telmário Mota,PTB,RR,governo,Senador Telmário Mota (PTB/RR),54620.61284944316
957,53,5988,Senadora Soraya Thronicke,PSL,MS,governo,Senadora Soraya Thronicke (PSL/MS),8277.033702459066
