id_leggo,id_autor_parlametria,id_ext,casa,id_autor,tipo_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos,partido,uf,nome_autor,is_important,bancada,casa_autor
183,174160,2242218,camara,74160,Deputado,Prop. Original / Apensada,CCP,1,1,PT,MG,Dep. Patrus Ananias,FALSE,oposição,camara
183,174693,2242218,camara,74693,Deputado,Outros,MESA,1,1,DEM,RJ,Dep. Rodrigo Maia,FALSE,governo,camara
183,1141470,2242218,camara,141470,Deputado,Requerimento,PLEN,1,1,PT,CE,Dep. José Guimarães,TRUE,oposição,camara
183,1141508,2242218,camara,141508,Deputado,Emenda,PLEN,1,1,PSB,RO,Dep. Mauro Nazif,TRUE,oposição,camara
183,1204426,2242218,camara,204426,Deputado,Requerimento,MESA,1,1,PT,PE,Dep. Carlos Veras,FALSE,oposição,camara
183,1204467,2242218,camara,204467,Deputado,Requerimento,NAJUR(SGM),1,2,PT,MT,Dep. Professora Rosa Neide,FALSE,oposição,camara
183,1204467,2242218,camara,204467,Deputado,Requerimento,PLEN,1,1,PT,MT,Dep. Professora Rosa Neide,TRUE,oposição,camara
183,1204468,2242218,camara,204468,Deputado,Requerimento,NAJUR(SGM),1,1,REDE,RR,Dep. Joenia Wapichana,FALSE,oposição,camara
183,1204535,2242218,camara,204535,Deputado,Requerimento,NAJUR(SGM),1,2,PSOL,SP,Dep. Sâmia Bomfim,FALSE,oposição,camara
183,1204467,2242218,camara,204467,Deputado,Requerimento,MESA,0.75,2,PT,MT,Dep. Professora Rosa Neide,FALSE,oposição,camara
183,174057,2242218,camara,74057,Deputado,Requerimento,NAJUR(SGM),0.5,1,PCdoB,BA,Dep. Alice Portugal,FALSE,oposição,camara
183,1160528,2242218,camara,160528,Deputado,Requerimento,NAJUR(SGM),0.5,1,PSB,PE,Dep. Danilo Cabral,FALSE,oposição,camara
183,1164360,2242218,camara,164360,Deputado,Requerimento,MESA,0.5,1,CIDADANIA,SC,Dep. Carmen Zanotto,FALSE,governo,camara
183,1204407,2242218,camara,204407,Deputado,Requerimento,NAJUR(SGM),0.5,1,PSOL,RS,Dep. Fernanda Melchionna,FALSE,oposição,camara
183,174439,2242218,camara,74439,Deputado,Emenda,MESA,0.25,1,PDT,PE,Dep. Wolney Queiroz,FALSE,oposição,camara
183,1204359,2242218,camara,204359,Deputado,Emenda,MESA,0.25,1,PODE,RO,Dep. Léo Moraes,FALSE,governo,camara
183,1204393,2242218,camara,204393,Deputado,Emenda,MESA,0.25,1,PT,PB,Dep. Frei Anastacio Ribeiro,FALSE,oposição,camara
183,1204464,2242218,camara,204464,Deputado,Requerimento,MESA,0.25,1,PSOL,RJ,Dep. Talíria Petrone,FALSE,oposição,camara
183,1204468,2242218,camara,204468,Deputado,Requerimento,MESA,0.25,1,REDE,RR,Dep. Joenia Wapichana,FALSE,oposição,camara
183,1204556,2242218,camara,204556,Deputado,Emenda,MESA,0.25,1,PL,AM,Dep. Marcelo Ramos,FALSE,governo,camara
183,174160,2242218,camara,74160,Deputado,Prop. Original / Apensada,MESA,0.1,1,PT,MG,Dep. Patrus Ananias,FALSE,oposição,camara
183,1134812,2242218,camara,134812,Deputado,Prop. Original / Apensada,MESA,0.1,1,PSOL,PA,Dep. Edmilson Rodrigues,FALSE,oposição,camara
183,1164360,2242218,camara,164360,Deputado,Prop. Original / Apensada,MESA,0.1,1,CIDADANIA,SC,Dep. Carmen Zanotto,FALSE,governo,camara
183,1204407,2242218,camara,204407,Deputado,Prop. Original / Apensada,MESA,0.1,1,PSOL,RS,Dep. Fernanda Melchionna,FALSE,oposição,camara
183,1204453,2242218,camara,204453,Deputado,Prop. Original / Apensada,MESA,0.1,1,PT,RN,Dep. Natália Bonavides,FALSE,oposição,camara
183,1204495,2242218,camara,204495,Deputado,Prop. Original / Apensada,MESA,0.1,1,PT,PA,Dep. Airton Faleiro,FALSE,oposição,camara
183,1204503,2242218,camara,204503,Deputado,Prop. Original / Apensada,MESA,0.1,1,PT,SP,Dep. Alexandre Padilha,FALSE,oposição,camara
183,1204530,2242218,camara,204530,Deputado,Prop. Original / Apensada,MESA,0.1,1,PSB,SP,Dep. Rodrigo Agostinho,FALSE,oposição,camara
183,1204534,2242218,camara,204534,Deputado,Prop. Original / Apensada,MESA,0.1,1,PDT,SP,Dep. Tabata Amaral,FALSE,oposição,camara
183,1204555,2242218,camara,204555,Deputado,Prop. Original / Apensada,MESA,0.1,1,PT,AM,Dep. José Ricardo,FALSE,oposição,camara
413,1141555,2242230,camara,141555,Deputado,Requerimento,NAJUR(SGM),1,1,PRB,SP,Dep. Vinicius Carvalho,FALSE,governo,camara
413,1160532,2242230,camara,160532,Deputado,Requerimento,NAJUR(SGM),1,1,DEM,SP,Dep. Eli Corrêa Filho,FALSE,governo,camara
413,1204352,2242230,camara,204352,Deputado,Requerimento,COAPP(SGM),1,1,PSB,AP,Dep. Camilo Capiberibe,FALSE,oposição,camara
413,1139285,2242230,camara,139285,Deputado,Prop. Original / Apensada,PLEN,0.14285714285714285,1,PSB,BA,Dep. Lídice Da Mata,TRUE,oposição,camara
413,1141508,2242230,camara,141508,Deputado,Prop. Original / Apensada,PLEN,0.14285714285714285,1,PSB,RO,Dep. Mauro Nazif,TRUE,oposição,camara
413,1178931,2242230,camara,178931,Deputado,Prop. Original / Apensada,PLEN,0.14285714285714285,1,PSB,PR,Dep. Luciano Ducci,TRUE,oposição,camara
413,1204352,2242230,camara,204352,Deputado,Prop. Original / Apensada,PLEN,0.14285714285714285,1,PSB,AP,Dep. Camilo Capiberibe,TRUE,oposição,camara
413,1204525,2242230,camara,204525,Deputado,Prop. Original / Apensada,PLEN,0.14285714285714285,1,PSB,SP,Dep. Rosana Valle,TRUE,oposição,camara
413,1204542,2242230,camara,204542,Deputado,Prop. Original / Apensada,PLEN,0.14285714285714285,1,PSB,CE,Dep. Denis Bezerra,TRUE,oposição,camara
413,1205535,2242230,camara,205535,Deputado,Prop. Original / Apensada,PLEN,0.14285714285714285,1,PL,AP,Dep. Patricia Ferraz,TRUE,governo,camara
433,1178829,2242234,camara,178829,Deputado,Prop. Original / Apensada,MESA,1,1,PL,SP,Dep. Capitão Augusto,FALSE,governo,camara
433,1178829,2242234,camara,178829,Deputado,Requerimento,SEPRO,1,1,PL,SP,Dep. Capitão Augusto,FALSE,governo,camara
429,1191923,2242235,camara,191923,Deputado,Prop. Original / Apensada,MESA,1,1,PDT,PI,Dep. Flavio Nogueira,FALSE,oposição,camara
429,1191923,2242235,camara,191923,Deputado,Requerimento,SEPRO,1,1,PDT,PI,Dep. Flavio Nogueira,FALSE,oposição,camara
204,1204379,2242237,camara,204379,Deputado,Parecer,PLEN,8,8,PROS,AP,Dep. Acácio Favacho,TRUE,governo,camara
204,1132504,2242237,camara,132504,Deputado,Emenda,PLEN,3,3,PT,,Dep. Enio Verri,TRUE,oposição,camara
204,1204407,2242237,camara,204407,Deputado,Emenda,PLEN,2,2,PSOL,RS,Dep. Fernanda Melchionna,TRUE,oposição,camara
204,174693,2242237,camara,74693,Deputado,Outros,MESA,1,1,DEM,RJ,Dep. Rodrigo Maia,FALSE,governo,camara
204,1160511,2242237,camara,160511,Deputado,Emenda,PLEN,1,1,PSB,RJ,Dep. Alessandro Molon,TRUE,oposição,camara
204,1160531,2242237,camara,160531,Deputado,Emenda,PLEN,1,1,PRB,RR,Dep. Jhonatan De Jesus,TRUE,governo,camara
204,1178879,2242237,camara,178879,Deputado,Emenda,PLEN,1,1,SOLIDARIEDADE,GO,Dep. Lucas Vergilio,TRUE,governo,camara
204,1178884,2242237,camara,178884,Deputado,Emenda,PLEN,1,1,MDB,MA,Dep. Hildo Rocha,TRUE,governo,camara
204,1178987,2242237,camara,178987,Deputado,Emenda,PLEN,1,1,PCdoB,SP,Dep. Orlando Silva,TRUE,oposição,camara
204,1204379,2242237,camara,204379,Deputado,Emenda,CTASP,1,1,PROS,AP,Dep. Acácio Favacho,TRUE,governo,camara
204,1204436,2242237,camara,204436,Deputado,Emenda,PLEN,1,1,MDB,AL,Dep. Isnaldo Bulhões Jr.,TRUE,governo,camara
204,1205476,2242237,camara,205476,Deputado,Emenda,PLEN,1,1,PSD,BA,Dep. Charles Fernandes,TRUE,governo,camara
204,1141422,2242237,camara,141422,Deputado,Requerimento,PLEN,0.5,1,DEM,,Dep. Efraim Filho,TRUE,governo,camara
204,1160527,2242237,camara,160527,Deputado,Requerimento,PLEN,0.5,1,PP,PB,Dep. Aguinaldo Ribeiro,TRUE,governo,camara
521,1204541,2242247,camara,204541,Deputado,Prop. Original / Apensada,MESA,1,1,PDT,CE,Dep. Eduardo Bismarck,FALSE,oposição,camara
521,1204541,2242247,camara,204541,Deputado,Requerimento,MESA,1,1,PDT,CE,Dep. Eduardo Bismarck,FALSE,oposição,camara
521,1204541,2242247,camara,204541,Deputado,Requerimento,SEPRO,1,1,PDT,CE,Dep. Eduardo Bismarck,FALSE,oposição,camara
418,1178857,2242256,camara,178857,Deputado,Requerimento,PLEN,1,1,PT,BA,Dep. Jorge Solla,TRUE,oposição,camara
418,1132504,2242256,camara,132504,Deputado,Requerimento,MESA,0.5,1,PT,,Dep. Enio Verri,FALSE,oposição,camara
418,1160541,2242256,camara,160541,Deputado,Requerimento,MESA,0.5,1,PP,AL,Dep. Arthur Lira,FALSE,governo,camara
436,1204548,2242267,camara,204548,Deputado,Prop. Original / Apensada,MESA,1,1,PSL,CE,Dep. Heitor Freire,FALSE,governo,camara
202,1195866,2242269,camara,195866,Deputado,Prop. Original / Apensada,MESA,1,1,PROS,CE,Dep. Vaidon Oliveira,FALSE,governo,camara
428,1204352,2242294,camara,204352,Deputado,Requerimento,COAPP(SGM),1,1,PSB,AP,Dep. Camilo Capiberibe,FALSE,oposição,camara
428,1204352,2242294,camara,204352,Deputado,Prop. Original / Apensada,MESA,0.5,1,PSB,AP,Dep. Camilo Capiberibe,FALSE,oposição,camara
428,1204429,2242294,camara,204429,Deputado,Prop. Original / Apensada,MESA,0.5,1,PSB,PE,Dep. João H. Campos,FALSE,oposição,camara
327,173466,2242301,camara,73466,Deputado,Prop. Original / Apensada,CCP,1,1,CIDADANIA,PR,Dep. Rubens Bueno,FALSE,governo,camara
415,1204450,2242304,camara,204450,Deputado,Requerimento,COAPP(SGM),1,1,PP,RJ,Dep. Dr. Luiz Antonio Teixeira Jr.,FALSE,governo,camara
415,1164360,2242304,camara,164360,Deputado,Prop. Original / Apensada,PLEN,0.25,1,CIDADANIA,SC,Dep. Carmen Zanotto,TRUE,governo,camara
415,1204359,2242304,camara,204359,Deputado,Prop. Original / Apensada,PLEN,0.25,1,PODE,RO,Dep. Léo Moraes,TRUE,governo,camara
415,1204503,2242304,camara,204503,Deputado,Prop. Original / Apensada,PLEN,0.25,1,PT,SP,Dep. Alexandre Padilha,TRUE,oposição,camara
415,1205535,2242304,camara,205535,Deputado,Prop. Original / Apensada,PLEN,0.25,1,PL,AP,Dep. Patricia Ferraz,TRUE,governo,camara
322,1204414,2242340,camara,204414,Deputado,Prop. Original / Apensada,CCP,1,1,PRB,PR,Dep. Aroldo Martins,FALSE,governo,camara
322,1204414,2242340,camara,204414,Deputado,Requerimento,SEPRO,1,1,PRB,PR,Dep. Aroldo Martins,FALSE,governo,camara
189,1178951,2242351,camara,178951,Deputado,Prop. Original / Apensada,CCP,1,1,PSB,RN,Dep. Rafael Motta,FALSE,oposição,camara
289,1204448,2242354,camara,204448,Deputado,Prop. Original / Apensada,CCP,1,1,S.PART.,RJ,Dep. Luiz Antônio Corrêa,FALSE,governo,camara
326,1204353,2242359,camara,204353,Deputado,Prop. Original / Apensada,CCP,1,1,PRB,AP,Dep. Aline Gurgel,FALSE,governo,camara
423,1204353,2242360,camara,204353,Deputado,Prop. Original / Apensada,MESA,1,1,PRB,AP,Dep. Aline Gurgel,FALSE,governo,camara
423,1204353,2242360,camara,204353,Deputado,Requerimento,MESA,1,1,PRB,AP,Dep. Aline Gurgel,FALSE,governo,camara
423,1204372,2242360,camara,204372,Deputado,Requerimento,SEPRO,1,1,PRB,DF,Dep. Julio Cesar Ribeiro,FALSE,governo,camara
180,1160512,2242361,camara,160512,Deputado,Prop. Original / Apensada,PLEN,1,1,SOLIDARIEDADE,RJ,Dep. Aureo Ribeiro,TRUE,governo,camara
180,1204353,2242361,camara,204353,Deputado,Prop. Original / Apensada,MESA,1,1,PRB,AP,Dep. Aline Gurgel,FALSE,governo,camara
180,1178832,2242361,camara,178832,Deputado,Prop. Original / Apensada,PLEN,0.5,1,PV,PR,Dep. Leandre,TRUE,governo,camara
180,1204353,2242361,camara,204353,Deputado,Prop. Original / Apensada,PLEN,0.5,1,PRB,AP,Dep. Aline Gurgel,TRUE,governo,camara
406,173433,2242365,camara,73433,Deputado,Requerimento,NAJUR(SGM),1,1,PT,SP,Dep. Arlindo Chinaglia,FALSE,oposição,camara
406,1132504,2242365,camara,132504,Deputado,Requerimento,COAPP(SGM),0.6666666666666666,2,PT,,Dep. Enio Verri,FALSE,oposição,camara
406,1160541,2242365,camara,160541,Deputado,Requerimento,COAPP(SGM),0.6666666666666666,2,PP,AL,Dep. Arthur Lira,FALSE,governo,camara
406,173943,2242365,camara,73943,Deputado,Requerimento,COAPP(SGM),0.16666666666666666,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
406,174439,2242365,camara,74439,Deputado,Requerimento,COAPP(SGM),0.16666666666666666,1,PDT,PE,Dep. Wolney Queiroz,FALSE,oposição,camara
406,1160575,2242365,camara,160575,Deputado,Requerimento,COAPP(SGM),0.16666666666666666,1,PT,DF,Dep. Erika Kokay,FALSE,oposição,camara
406,1178857,2242365,camara,178857,Deputado,Requerimento,COAPP(SGM),0.16666666666666666,1,PT,BA,Dep. Jorge Solla,FALSE,oposição,camara
408,1204450,2242371,camara,204450,Deputado,Requerimento,COAPP(SGM),1,1,PP,RJ,Dep. Dr. Luiz Antonio Teixeira Jr.,FALSE,governo,camara
408,1164360,2242371,camara,164360,Deputado,Prop. Original / Apensada,MESA,0.5,1,CIDADANIA,SC,Dep. Carmen Zanotto,FALSE,governo,camara
408,1164360,2242371,camara,164360,Deputado,Requerimento,MESA,0.5,1,CIDADANIA,SC,Dep. Carmen Zanotto,FALSE,governo,camara
408,1204406,2242371,camara,204406,Deputado,Prop. Original / Apensada,MESA,0.5,1,PP,RS,Dep. Pedro Westphalen,FALSE,governo,camara
408,1204406,2242371,camara,204406,Deputado,Requerimento,MESA,0.5,1,PP,RS,Dep. Pedro Westphalen,FALSE,governo,camara
197,173486,2242378,camara,73486,Deputado,Prop. Original / Apensada,PLEN,1,1,PDT,RS,Dep. Pompeo De Mattos,TRUE,oposição,camara
424,1204550,2242379,camara,204550,Deputado,Prop. Original / Apensada,MESA,1,1,PL,CE,Dep. Júnior Mano,FALSE,governo,camara
424,1204550,2242379,camara,204550,Deputado,Requerimento,SEPRO,1,1,PL,CE,Dep. Júnior Mano,FALSE,governo,camara
191,1204407,2242384,camara,204407,Deputado,Requerimento,MESA,2,2,PSOL,RS,Dep. Fernanda Melchionna,FALSE,oposição,camara
191,173943,2242384,camara,73943,Deputado,Requerimento,NAJUR(SGM),1,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
191,1141470,2242384,camara,141470,Deputado,Requerimento,PLEN,1,1,PT,CE,Dep. José Guimarães,TRUE,oposição,camara
191,1204407,2242384,camara,204407,Deputado,Requerimento,NAJUR(SGM),1,1,PSOL,RS,Dep. Fernanda Melchionna,FALSE,oposição,camara
191,1204572,2242384,camara,204572,Deputado,Requerimento,NAJUR(SGM),1,1,PRB,AM,Dep. Capitão Alberto Neto,FALSE,governo,camara
407,173943,2242385,camara,73943,Deputado,Requerimento,MESA,1,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
407,173943,2242385,camara,73943,Deputado,Requerimento,SEPRO,1,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
407,173801,2242385,camara,73801,Deputado,Prop. Original / Apensada,MESA,0.25,1,PCdoB,PE,Dep. Renildo Calheiros,FALSE,oposição,camara
407,173943,2242385,camara,73943,Deputado,Prop. Original / Apensada,MESA,0.25,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
407,174848,2242385,camara,74848,Deputado,Prop. Original / Apensada,MESA,0.25,1,PCdoB,RJ,Dep. Jandira Feghali,FALSE,oposição,camara
407,1160641,2242385,camara,160641,Deputado,Prop. Original / Apensada,MESA,0.25,1,PCdoB,AP,Dep. Professora Marcivania,FALSE,oposição,camara
196,173943,2242386,camara,73943,Deputado,Requerimento,NAJUR(SGM),1,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
196,173943,2242386,camara,73943,Deputado,Requerimento,SEPRO,1,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
196,173943,2242386,camara,73943,Deputado,Prop. Original / Apensada,PLEN,0.3333333333333333,1,PCdoB,AC,Dep. Perpétua Almeida,TRUE,oposição,camara
196,174848,2242386,camara,74848,Deputado,Prop. Original / Apensada,PLEN,0.3333333333333333,1,PCdoB,RJ,Dep. Jandira Feghali,TRUE,oposição,camara
196,1160641,2242386,camara,160641,Deputado,Prop. Original / Apensada,PLEN,0.3333333333333333,1,PCdoB,AP,Dep. Professora Marcivania,TRUE,oposição,camara
414,173943,2242388,camara,73943,Deputado,Requerimento,SEPRO,1,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
414,1160532,2242388,camara,160532,Deputado,Requerimento,NAJUR(SGM),1,1,DEM,SP,Dep. Eli Corrêa Filho,FALSE,governo,camara
414,173801,2242388,camara,73801,Deputado,Prop. Original / Apensada,PLEN,0.25,1,PCdoB,PE,Dep. Renildo Calheiros,TRUE,oposição,camara
414,173943,2242388,camara,73943,Deputado,Prop. Original / Apensada,PLEN,0.25,1,PCdoB,AC,Dep. Perpétua Almeida,TRUE,oposição,camara
414,174848,2242388,camara,74848,Deputado,Prop. Original / Apensada,PLEN,0.25,1,PCdoB,RJ,Dep. Jandira Feghali,TRUE,oposição,camara
414,1160641,2242388,camara,160641,Deputado,Prop. Original / Apensada,PLEN,0.25,1,PCdoB,AP,Dep. Professora Marcivania,TRUE,oposição,camara
434,173943,2242389,camara,73943,Deputado,Requerimento,SEPRO,1,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
434,173943,2242389,camara,73943,Deputado,Prop. Original / Apensada,CCP,0.3333333333333333,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
434,174848,2242389,camara,74848,Deputado,Prop. Original / Apensada,CCP,0.3333333333333333,1,PCdoB,RJ,Dep. Jandira Feghali,FALSE,oposição,camara
434,1160641,2242389,camara,160641,Deputado,Prop. Original / Apensada,CCP,0.3333333333333333,1,PCdoB,AP,Dep. Professora Marcivania,FALSE,oposição,camara
435,173943,2242390,camara,73943,Deputado,Requerimento,SEPRO,1,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
435,173801,2242390,camara,73801,Deputado,Prop. Original / Apensada,MESA,0.25,1,PCdoB,PE,Dep. Renildo Calheiros,FALSE,oposição,camara
435,173943,2242390,camara,73943,Deputado,Prop. Original / Apensada,MESA,0.25,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
435,174848,2242390,camara,74848,Deputado,Prop. Original / Apensada,MESA,0.25,1,PCdoB,RJ,Dep. Jandira Feghali,FALSE,oposição,camara
435,1160641,2242390,camara,160641,Deputado,Prop. Original / Apensada,MESA,0.25,1,PCdoB,AP,Dep. Professora Marcivania,FALSE,oposição,camara
410,173943,2242391,camara,73943,Deputado,Requerimento,SEPRO,1,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
410,1160532,2242391,camara,160532,Deputado,Requerimento,NAJUR(SGM),1,1,DEM,SP,Dep. Eli Corrêa Filho,FALSE,governo,camara
410,173943,2242391,camara,73943,Deputado,Prop. Original / Apensada,PLEN,0.3333333333333333,1,PCdoB,AC,Dep. Perpétua Almeida,TRUE,oposição,camara
410,174848,2242391,camara,74848,Deputado,Prop. Original / Apensada,PLEN,0.3333333333333333,1,PCdoB,RJ,Dep. Jandira Feghali,TRUE,oposição,camara
410,1160641,2242391,camara,160641,Deputado,Prop. Original / Apensada,PLEN,0.3333333333333333,1,PCdoB,AP,Dep. Professora Marcivania,TRUE,oposição,camara
193,174160,2242462,camara,74160,Deputado,Prop. Original / Apensada,CCP,1,1,PT,MG,Dep. Patrus Ananias,FALSE,oposição,camara
179,1160598,2242471,camara,160598,Deputado,Parecer,PLEN,10,10,PDT,GO,Dep. Flávia Morais,TRUE,oposição,camara
179,174398,2242471,camara,74398,Deputado,Requerimento,MESA,2,4,PT,RS,Dep. Maria Do Rosário,FALSE,oposição,camara
179,1204372,2242471,camara,204372,Deputado,Requerimento,PLEN,2,2,PRB,DF,Dep. Julio Cesar Ribeiro,TRUE,governo,camara
179,166179,2242471,camara,66179,Deputado,Requerimento,SEPRO,1,1,DEM,ES,Dep. Norma Ayub,FALSE,governo,camara
179,174693,2242471,camara,74693,Deputado,Outros,MESA,1,1,DEM,RJ,Dep. Rodrigo Maia,FALSE,governo,camara
179,1160598,2242471,camara,160598,Deputado,Parecer,PL129120,1,1,PDT,GO,Dep. Flávia Morais,TRUE,oposição,camara
179,1160639,2242471,camara,160639,Deputado,Requerimento,PLEN,1,1,DEM,TO,Dep. Professora Dorinha Seabra Rezende,TRUE,governo,camara
179,1204372,2242471,camara,204372,Deputado,Emenda,MESA,1,1,PRB,DF,Dep. Julio Cesar Ribeiro,FALSE,governo,camara
179,1204572,2242471,camara,204572,Deputado,Emenda,PLEN,1,1,PRB,AM,Dep. Capitão Alberto Neto,TRUE,governo,camara
179,1204572,2242471,camara,204572,Deputado,Requerimento,PLEN,1,1,PRB,AM,Dep. Capitão Alberto Neto,TRUE,governo,camara
179,173701,2242471,camara,73701,Deputado,Requerimento,MESA,0.5,1,PT,RJ,Dep. Benedita Da Silva,FALSE,oposição,camara
179,173943,2242471,camara,73943,Deputado,Requerimento,MESA,0.5,1,PCdoB,AC,Dep. Perpétua Almeida,FALSE,oposição,camara
179,1160541,2242471,camara,160541,Deputado,Emenda,PLEN,0.5,1,PP,AL,Dep. Arthur Lira,TRUE,governo,camara
179,1198197,2242471,camara,198197,Deputado,Emenda,PLEN,0.5,1,AVANTE,MG,Dep. Greyce Elias,TRUE,governo,camara
179,1204354,2242471,camara,204354,Deputado,Requerimento,MESA,0.5,1,PL,DF,Dep. Flávia Arruda,FALSE,governo,camara
179,1204453,2242471,camara,204453,Deputado,Requerimento,MESA,0.5,1,PT,RN,Dep. Natália Bonavides,FALSE,oposição,camara
179,174439,2242471,camara,74439,Deputado,Emenda,MESA,0.3333333333333333,1,PDT,PE,Dep. Wolney Queiroz,FALSE,oposição,camara
179,1204359,2242471,camara,204359,Deputado,Emenda,MESA,0.3333333333333333,1,PODE,RO,Dep. Léo Moraes,FALSE,governo,camara
179,1204556,2242471,camara,204556,Deputado,Emenda,MESA,0.3333333333333333,1,PL,AM,Dep. Marcelo Ramos,FALSE,governo,camara
179,173943,2242471,camara,73943,Deputado,Emenda,PLEN,0.24285714285714285,2,PCdoB,AC,Dep. Perpétua Almeida,TRUE,oposição,camara
179,174439,2242471,camara,74439,Deputado,Emenda,PLEN,0.24285714285714285,2,PDT,PE,Dep. Wolney Queiroz,TRUE,oposição,camara
179,1132504,2242471,camara,132504,Deputado,Emenda,PLEN,0.24285714285714285,2,PT,,Dep. Enio Verri,TRUE,oposição,camara
179,1160511,2242471,camara,160511,Deputado,Emenda,PLEN,0.24285714285714285,2,PSB,RJ,Dep. Alessandro Molon,TRUE,oposição,camara
179,1141470,2242471,camara,141470,Deputado,Emenda,PLEN,0.14285714285714285,1,PT,CE,Dep. José Guimarães,TRUE,oposição,camara
179,1141488,2242471,camara,141488,Deputado,Emenda,PLEN,0.14285714285714285,1,PT,SP,Dep. Paulo Teixeira,TRUE,oposição,camara
179,1204407,2242471,camara,204407,Deputado,Emenda,PLEN,0.14285714285714285,1,PSOL,RS,Dep. Fernanda Melchionna,TRUE,oposição,camara
179,166179,2242471,camara,66179,Deputado,Emenda,PLEN,0.1,1,DEM,ES,Dep. Norma Ayub,TRUE,governo,camara
179,1139285,2242471,camara,139285,Deputado,Emenda,PLEN,0.1,1,PSB,BA,Dep. Lídice Da Mata,TRUE,oposição,camara
179,1160575,2242471,camara,160575,Deputado,Emenda,PLEN,0.1,1,PT,DF,Dep. Erika Kokay,TRUE,oposição,camara
179,1178857,2242471,camara,178857,Deputado,Emenda,PLEN,0.1,1,PT,BA,Dep. Jorge Solla,TRUE,oposição,camara
179,1178866,2242471,camara,178866,Deputado,Emenda,PLEN,0.1,1,PT,CE,Dep. Luizianne Lins,TRUE,oposição,camara
179,1178986,2242471,camara,178986,Deputado,Emenda,PLEN,0.1,1,PT,SP,Dep. Nilto Tatto,TRUE,oposição,camara
201,1108338,2242479,camara,108338,Deputado,Prop. Original / Apensada,MESA,1,1,PP,RO,Dep. Jaqueline Cassol,FALSE,governo,camara
184,1204467,2242481,camara,204467,Deputado,Requerimento,PLEN,1,1,PT,MT,Dep. Professora Rosa Neide,TRUE,oposição,camara
184,1204468,2242481,camara,204468,Deputado,Requerimento,NAJUR(SGM),1,1,REDE,RR,Dep. Joenia Wapichana,FALSE,oposição,camara
184,1204464,2242481,camara,204464,Deputado,Requerimento,MESA,0.25,1,PSOL,RJ,Dep. Talíria Petrone,FALSE,oposição,camara
184,1204467,2242481,camara,204467,Deputado,Requerimento,MESA,0.25,1,PT,MT,Dep. Professora Rosa Neide,FALSE,oposição,camara
184,1204468,2242481,camara,204468,Deputado,Requerimento,MESA,0.25,1,REDE,RR,Dep. Joenia Wapichana,FALSE,oposição,camara
184,1204495,2242481,camara,204495,Deputado,Requerimento,MESA,0.25,1,PT,PA,Dep. Airton Faleiro,FALSE,oposição,camara
184,174160,2242481,camara,74160,Deputado,Prop. Original / Apensada,MESA,0.1,1,PT,MG,Dep. Patrus Ananias,FALSE,oposição,camara
184,1134812,2242481,camara,134812,Deputado,Prop. Original / Apensada,MESA,0.1,1,PSOL,PA,Dep. Edmilson Rodrigues,FALSE,oposição,camara
184,1164360,2242481,camara,164360,Deputado,Prop. Original / Apensada,MESA,0.1,1,CIDADANIA,SC,Dep. Carmen Zanotto,FALSE,governo,camara
184,1204407,2242481,camara,204407,Deputado,Prop. Original / Apensada,MESA,0.1,1,PSOL,RS,Dep. Fernanda Melchionna,FALSE,oposição,camara
184,1204453,2242481,camara,204453,Deputado,Prop. Original / Apensada,MESA,0.1,1,PT,RN,Dep. Natália Bonavides,FALSE,oposição,camara
184,1204495,2242481,camara,204495,Deputado,Prop. Original / Apensada,MESA,0.1,1,PT,PA,Dep. Airton Faleiro,FALSE,oposição,camara
184,1204503,2242481,camara,204503,Deputado,Prop. Original / Apensada,MESA,0.1,1,PT,SP,Dep. Alexandre Padilha,FALSE,oposição,camara
184,1204530,2242481,camara,204530,Deputado,Prop. Original / Apensada,MESA,0.1,1,PSB,SP,Dep. Rodrigo Agostinho,FALSE,oposição,camara
184,1204534,2242481,camara,204534,Deputado,Prop. Original / Apensada,MESA,0.1,1,PDT,SP,Dep. Tabata Amaral,FALSE,oposição,camara
184,1204555,2242481,camara,204555,Deputado,Prop. Original / Apensada,MESA,0.1,1,PT,AM,Dep. José Ricardo,FALSE,oposição,camara
190,1160511,2242488,camara,160511,Deputado,Emenda,PLEN,4,4,PSB,RJ,Dep. Alessandro Molon,TRUE,oposição,camara
190,1204379,2242488,camara,204379,Deputado,Parecer,PLEN,4,4,PROS,AP,Dep. Acácio Favacho,TRUE,governo,camara
