id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,autor_nome,autor_uf,autor_partido,regime_tramitacao,forma_apreciacao,relator_nome,id_leggo
2252517,PL,2596,"Estabelece procedimentos para a realização do Exame Nacional do Ensino Médio, quando da ocorrência de estado de calamidade pública, revoga os cronogramas 25/2020 e 33/2020 do Min. da Educação e dispõe sobre outras providências. ",2020-05-13T09:41:00Z,camara,camara,Assis Carvalho+Benedita da Silva+Carlos Veras+Carlos Zarattini+Enio Verri+Erika Kokay+Frei Anastacio Ribeiro+Helder Salomão+João Daniel+Jorge Solla+José Guimarães+José Ricardo+Joseildo Ramos+Luizianne Lins+Marcon+Maria do Rosário+Nilto Tatto+Odair Cunha+Padre João+Patrus Ananias+Paulão+Paulo Teixeira+Professora Rosa Neide+Rogério Correia+Waldenor Pereira+Zé Carlos+Zé Neto,PI+RJ+PE+SP+PR+DF+PB+ES+SE+BA+CE+AM+BA+CE+RS+RS+SP+MG+MG+MG+AL+SP+MT+MG+BA+MA+BA,PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT,Prioridade,Plenário,Relator não encontrado,344
2252779,PL,2678,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para incluir a prorrogação das provas e exames do processo seletivo do Exame Nacional de Ensino Médio - ENEM e dá outras providências. ",2020-05-14T18:26:00Z,camara,camara,Rejane Dias,PI,PT,Prioridade,Plenário,Relator não encontrado,345
2252679,PL,2657,Prorroga por tempo indeterminado o Exame Nacional do Ensino Médio para o ano de 2020. ,2020-05-14T14:03:00Z,camara,camara,Alexandre Frota,SP,PSDB,Prioridade,Plenário,Relator não encontrado,346
2252896,PL,2736,Suspende o Exame Nacional do Ensino Médio no período de duração da situação de restrição à locomoção provocado pela pandemia da Covid-19 ,2020-05-18T17:57:00Z,camara,camara,Reginaldo Lopes,MG,PT,Prioridade,Plenário,Relator não encontrado,347
2252792,PL,2686,Dispõe sobre a aplicação das avaliações do Exame Nacional do Ensino Médio (ENEM) de 2020 no período de Estado de emergência de saúde pública. ,2020-05-14T19:28:00Z,camara,camara,Pompeo de Mattos,RS,PDT,Prioridade,Plenário,Relator não encontrado,348
2253000,PL,2761,"Inclui § 1º-A ao art. 44 da Lei nº 9.394, de 20 de dezembro de 1996, para prever a prorrogação automática de prazos para provas, exames e demais atividade para acesso ao ensino superior em caso de reconhecimento de estado de calamidade pelo Congresso Nacional ou de comprometimento do regular funcionamento das instituições de ensino do país. ",2020-05-19T17:17:00Z,camara,camara,Afonso Florence+Airton Faleiro+Alencar Santana Braga+Alexandre Padilha+Arlindo Chinaglia+Benedita da Silva+Beto Faro+Carlos Veras+Célio Moura+Enio Verri+Erika Kokay+Frei Anastacio Ribeiro+Gleisi Hoffmann+Helder Salomão+Henrique Fontana+João Daniel+Jorge Solla+José Guimarães+José Ricardo+Leonardo Monteiro+Luizianne Lins+Marcon+Margarida Salomão+Maria do Rosário+Marília Arraes+Natália Bonavides+Nilto Tatto+Padre João+Patrus Ananias+Paulão+Paulo Guedes+Paulo Pimenta+Paulo Teixeira+Pedro Uczai+Professora Rosa Neide+Reginaldo Lopes+Rejane Dias+Rogério Correia+Rubens Otoni+Rui Falcão+Valmir Assunção+Vander Loubet+Vicentinho+Waldenor Pereira+Zé Carlos+Zeca Dirceu,BA+PA+SP+SP+SP+RJ+PA+PE+TO+PR+DF+PB+PR+ES+RS+SE+BA+CE+AM+MG+CE+RS+MG+RS+PE+RN+SP+MG+MG+AL+MG+RS+SP+SC+MT+MG+PI+MG+GO+SP+BA+MS+SP+BA+MA+PR,PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT,Prioridade,Plenário,Relator não encontrado,349
2253101,PL,2783,"Acrescenta § 4º ao art. 44 da Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para prever adiamento do processo seletivo de ingresso na graduação, em virtude da declaração de estado de calamidade pública ou situação na qual não se possa prover o ensino regular. ",2020-05-20T14:15:00Z,camara,camara,Jesus Sérgio,AC,PDT,Prioridade,Plenário,Relator não encontrado,350
2253050,PL,1277,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para prever a prorrogação automática de prazos para certames seletivos nacionais de acesso à educação superior em caso de reconhecimento, pelo Congresso Nacional, de estado de calamidade ou de evento que comprometa o regular funcionamento das instituições de ensino no País. ",2020-05-20T12:09:00Z,camara,NA,,NA,NA,Prioridade,Plenário,Relator não encontrado,351
2253025,PL,2770,"Dispõe sobre a suspensão dos exames e avaliações educacionais em larga escala, em todo o território nacional, enquanto durarem os efeitos da situação de calamidade pública reconhecida pelo Decreto Legislativo nº 6/2020. ",2020-05-20T09:02:00Z,camara,camara,David Miranda+Edmilson Rodrigues+Fernanda Melchionna+Glauber Braga+Ivan Valente+Luiza Erundina+Marcelo Freixo+Sâmia Bomfim+Talíria Petrone,RJ+PA+RS+RJ+SP+SP+RJ+SP+RJ,PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL,Prioridade,Plenário,Relator não encontrado,352
2253068,PL,2779,"Inclui § 1º-A ao art. 44 da Lei nº 9.394, de 20 de dezembro de 1996, para prever a prorrogação automática de prazos para provas, exames e demais atividade para acesso ao ensino superior em caso de reconhecimento de estado de calamidade pelo Congresso Nacional ou de comprometimento do regular funcionamento das instituições de ensino do país. ",2020-05-20T13:01:00Z,camara,camara,Professor Israel Batista,DF,PV,Prioridade,Plenário,Relator não encontrado,353
2238900,PLP,28,"Altera os dispositivos 150, §4º, 168, 173, caput, e 174, caput, da Lei n.º 5.172, de 25 de outubro de 1966 que dispõe sobre o Sistema Tributário Nacional e institui normas gerais de direito tributário aplicáveis à União, Estados e Municípios e dá outras providências. ",2020-03-11T17:28:00Z,camara,camara,Marcelo Ramos,AM,PL,Prioridade,Plenário,Relator não encontrado,354
2241701,PLP,34,Institui o empréstimo compulsório para atender às despesas urgentes causadas pela situação de calamidade pública relacionada ao coronavírus (COVID-19). ,2020-03-23T10:42:00Z,camara,camara,Wellington Roberto,PB,PL,Prioridade,Plenário,Relator não encontrado,355
2238979,PDL,82,"Susta os efeitos da Portaria nº 2.362, de 20 de dezembro de 2019, que ""Estabelece procedimentos a serem adotados no âmbito do Sistema Único de Assistência Social decorrentes do monitoramento da execução financeira e orçamentária realizada pelo Fundo Nacional de Assistência Social para promover a equalização do cofinanciamento federal do Sistema Único de Assistência Social à Lei de Diretrizes Orçamentárias e à Lei Orçamentária Anual"". ",2020-03-11T19:14:00Z,camara,camara,Eduardo Bismarck,CE,PDT,Ordinária,Plenário,Relator não encontrado,356
2250895,PDL,178,"Susta os efeitos da Portaria nº 62 - COLOG, de 17 de abril de 2020, que revogou as Portarias COLOG n.º 46, de 18 de março de 2020; n.º 60, de 15 de abril de 2020 e n.º 61, de 15 de abril de 2020, que tratam do rastreamento, identificação e marcação de armas, munições e demais produtos controlados. ",2020-04-29T14:37:00Z,camara,camara,Beto Pereira+Carlos Sampaio,MS+SP,PSDB+PSDB,Ordinária,Plenário,Relator não encontrado,357
2250672,PDL,168,"Susta os efeitos da Portaria nº 62 - COLOG, de 17 de abril de 2020, que revoga a Portaria nº: 46 – COLOG, de 18 de março de 2020;  a Portaria 60 – COLOG, de 15 de abril de 2020 e; a Portaria 61 – COLOG, de 15 de abril de 2020, que tratam do rastreamento, identificação e marcação de armas, munições e demais produtos controlados. ",2020-04-27T16:30:00Z,camara,camara,Beto Pereira,MS,PSDB,Ordinária,Plenário,Relator não encontrado,358
2250718,PDL,173,"Susta os efeitos da Portaria nº 62-COLOG, de 17 de abril de 2020, que dispõe sobre revogação das portarias nº 46, 60, e 61 do Comando Logístico do Exército. ",2020-04-28T10:22:00Z,camara,camara,Perpétua Almeida,AC,PCdoB,Ordinária,Plenário,Relator não encontrado,359
2239494,PL,714,"Permite o saque emergencial de valores do Fundo de Garantia por Tempo de Serviço, em razão da pandemia de Coronavírus (2019-nCoV). ",2020-03-18T13:30:00Z,camara,camara,Acácio Favacho+Adriana Ventura+Alexandre Padilha+Alexandre Serfiotis+Alexis Fonteyne+Aline Sleutjes+André Figueiredo+Bia Kicis+Cezinha de Madureira+Clarissa Garotinho+Dr. Frederico+Enrico Misasi+Greyce Elias+Hiran Gonçalves+Jhc+Jhonatan de Jesus+Jorge Solla+Léo Moraes+Liziane Bayer+Lucas Gonzalez+Luiz Lima+Marcel van Hattem+Marcelo Brum+Marcelo Freixo+Mariana Carvalho+Norma Ayub+Patricia Ferraz+Paula Belmonte+Paulo Ganime+Professora Rosa Neide+Rodrigo Coelho+Rosana Valle+Rose Modesto+Tereza Nelma+Tiago Mitraud+Vinicius Poit,AP+SP+SP+RJ+SP+PR+CE+DF+SP+RJ+MG+SP+MG+RR+AL+RR+BA+RO+RS+MG+RJ+RS+RS+RJ+RO+ES+AP+DF+RJ+MT+SC+SP+MS+AL+MG+SP,PROS+NOVO+PT+PSD+NOVO+PSL+PDT+PSL+PSD+PROS+PATRIOTA+PV+AVANTE+PP+PSB+REPUBLICANOS+PT+PODE+PSB+NOVO+PSL+NOVO+PSL+PSOL+PSDB+DEM+PODE+CIDADANIA+NOVO+PT+PSB+PSB+PSDB+PSDB+NOVO+NOVO,Indefinido,Indefinido,Relator não encontrado,360
2239623,PL,744,Dispõe sobre o pagamento do adicional de insalubridade no percentual de 40% a todo trabalhador da saúde cujas instituições em que trabalham estejam vinculadas ao atendimento de pacientes infectados pelo COVID-19 (Coronavirus). ,2020-03-18T17:39:00Z,camara,camara,Carlos Veras+José Ricardo,PE+AM,PT+PT,Indefinido,Indefinido,Relator não encontrado,361
2239097,PL,641,"Implementa medidas de combate à violência doméstica e familiar. Altera o Decreto-lei nº 2.848, de 1940 e as Leis nº 11.340, de 2006 e 13.756, de 2018.",2020-03-12T16:20:00Z,camara,NA,,NA,NA,Indefinido,Indefinido,Relator não encontrado,362
2239379,PL,667,"Estipula a reserva de leitos no limite de 50% nos hospitais privados para pacientes de COVID-19, assim como a internação compulsória de paciente de COVID-19, na ausência de leito em hospitais públicos credenciados ao SUS - Sistema Único de Saúde, mediante termo de encaminhamento de médico do SUS. ",2020-03-17T16:24:00Z,camara,camara,André Fufuca,MA,PP,Indefinido,Indefinido,Relator não encontrado,363
2239534,PL,725,Dispõe sobre a suspensão temporária de cobrança de pedágio em casos de calamidade pública e quarentena nos  moldes da Lei 13.979 de 06 de fevereiro de 2020. ,2020-03-18T15:28:00Z,camara,camara,Carlos Chiodini,SC,MDB,Indefinido,Indefinido,Relator não encontrado,364
2239478,PL,705,"Insere o art. 339-A ao Decreto-Lei nº 2.848, de 7 de fevereiro de 1940, tipificando a conduta propagação de informações sabidamente falsas em relação a epidemias e pandemias que acometam a saúde pública nacional. ",2020-03-18T12:24:00Z,camara,camara,Célio Studart,CE,PV,Indefinido,Indefinido,Relator não encontrado,365
2239407,PL,676,"Dispõe sobre a redução a 0 % (zero por cento) das alíquotas das Contribuições Sociais para o Pis/Pasep, Cofins, CSLL e o ISS incidentes sobre as receitas decorrentes das atividades de aviação, turismo e entretenimento. ",2020-03-17T18:31:00Z,camara,camara,Felipe Carreras,PE,PSB,Indefinido,Indefinido,Relator não encontrado,366
2239656,PL,750,"Altera a Lei nº 13.958, de 18 de dezembro de 2019, que “Institui o Programa Médicos pelo Brasil, no âmbito da atenção primária à saúde no Sistema Único de Saúde (SUS), e autoriza o Poder Executivo federal a instituir serviço social autônomo denominado Agência para o Desenvolvimento da Atenção Primária à Saúde (Adaps)”, para autorizar a subcontratação de profissionais médicos por Municípios. ",2020-03-18T19:53:00Z,camara,camara,João Roma,BA,REPUBLICANOS,Urgência,Plenário,Relator não encontrado,367
2239460,PL,694,Dispõe sobre anistia das dívidas de entidades filantrópicas de saúde. ,2020-03-18T10:51:00Z,camara,camara,Pedro Lupion,PR,DEM,Indefinido,Indefinido,Relator não encontrado,368
2239605,PL,735,"Fica criado o abono destinado a feirantes e agricultores familiares que se encontram em isolamento ou quarentena em razão da pandemia do COVID-19, consoante a Lei 13.979, de 6 de fevereiro de 2020, e que apresentam-se impossibilitados de comercializar sua produção também por medidas determinadas pelos executivos municipais. ",2020-03-18T16:40:00Z,camara,camara,Afonso Florence+Airton Faleiro+Alencar Santana Braga+Alexandre Padilha+Arlindo Chinaglia+Beto Faro+Bohn Gass+Carlos Veras+Célio Moura+Enio Verri+Erika Kokay+Frei Anastacio Ribeiro+Gleisi Hoffmann+Helder Salomão+João Daniel+Jorge Solla+José Airton Félix Cirilo+José Guimarães+José Ricardo+Joseildo Ramos+Leonardo Monteiro+Luizianne Lins+Marcon+Margarida Salomão+Maria do Rosário+Marília Arraes+Natália Bonavides+Nilto Tatto+Padre João+Patrus Ananias+Paulão+Paulo Pimenta+Paulo Teixeira+Pedro Uczai+Professora Rosa Neide+Reginaldo Lopes+Rejane Dias+Rogério Correia+Rubens Otoni+Rui Falcão+Valmir Assunção+Vander Loubet+Vicentinho+Waldenor Pereira+Zé Carlos+Zé Neto+Zeca Dirceu,BA+PA+SP+SP+SP+PA+RS+PE+TO+PR+DF+PB+PR+ES+SE+BA+CE+CE+AM+BA+MG+CE+RS+MG+RS+PE+RN+SP+MG+MG+AL+RS+SP+SC+MT+MG+PI+MG+GO+SP+BA+MS+SP+BA+MA+BA+PR,PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT,Urgência,Plenário,Relator não encontrado,369
2239111,PL,645,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940, para tipificar a conduta de provocação de alarma de doença contagiosa, e a Lei 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019. ",2020-03-13T14:41:00Z,camara,camara,Tiago Dimas,TO,SOLIDARIEDADE,Indefinido,Indefinido,Relator não encontrado,370
2239367,PL,660,Isenta do imposto sobre produtos industrializados - IPI as saídas de álcool em gel antisséptico e de máscaras de proteção hospitalar e reduz a zero a Contribuição para o PIS/Pasep e a Contribuição para o Financiamento da Seguridade Social - COFINS incidentes sobre essas operações. ,2020-03-17T15:39:00Z,camara,camara,Denis Bezerra,CE,PSB,Prioridade,Conclusiva,Relator não encontrado,371
2241954,PL,995,"Proíbe a incidência de juros remuneratórios, moratórios, multa e quaisquer outros encargos bancários sobre o valor utilizado do cheque especial e do saldo devedor da fatura de cartão de crédito concedidos por instituições financeiras, até 60 (sessenta) dias após o encerramento da calamidade pública decretada pelo Congresso Nacional em decorrência da pandemia do Covid-19. ",2020-03-25T12:18:00Z,camara,camara,Eduardo Bismarck,CE,PDT,Indefinido,Indefinido,Relator não encontrado,372
2242181,PL,1113,Dispõe sobre a inclusão do Corona Virus (COVID-19) como doença grave que isenta os segurados do Regime Geral de Previdência Social - RPGS do cumprimento da carência para concessão dos benefícios de Auxílio-Doença e Aposentadoria por Invalidez. ,2020-03-26T20:18:00Z,camara,camara,Alexandre Padilha+Carmen Zanotto+Dr. Zacharias Calil+Dra. Soraya Manato+Jorge Solla+Mariana Carvalho+Patricia Ferraz+Paula Belmonte+Rodrigo Coelho,SP+SC+GO+ES+BA+RO+AP+DF+SC,PT+CIDADANIA+DEM+PSL+PT+PSDB+PODE+CIDADANIA+PSB,Urgência,Plenário,Relator não encontrado,373
2241804,PL,900,Dispõe sobre a suspensão da inscrição dos débitos oriundos dos financiamentos da Agricultura Familiar em dívida ativa. ,2020-03-24T10:23:00Z,camara,camara,Rubens Otoni,GO,PT,Urgência,Plenário,Relator não encontrado,374
2241679,PL,820,"Proíbe, pelo período que determina, a suspensão na prestação de serviços públicos de energia elétrica, telefonia fixa e móvel, água e esgoto e internet. ",2020-03-23T20:08:00Z,camara,camara,Delegado Waldir,GO,PSL,Indefinido,Indefinido,Relator não encontrado,375
2241792,PL,892,"Altera a Lei nº 8080, de 19 de setembro de 1990, para dispor sobre a integração e unificação das informações acerca da quantidade e disponibilidade de leitos ambulatoriais e para tratamento intensivo componentes dos sistemas de saúde e autorizar a requisição de até 20% dos leitos das unidades particulares, por parte dos gestores do SUS, em casos de situação de emergência. ",2020-03-24T09:21:00Z,camara,camara,José Guimarães,CE,PT,Indefinido,Indefinido,Relator não encontrado,376
2241960,PL,1000,"Cria o Plano Emergencial para Enfrentamento ao COVID-19 nas favelas e periferias, e assegura a garantia ao acesso à água e distribuição de kits com insumos básicos necessários à manutenção das condições de higiene e de saúde para prevenção do contágio e da disseminação do coronavírus (COVID-19). ",2020-03-25T12:32:00Z,camara,camara,David Miranda+Edmilson Rodrigues+Fernanda Melchionna+Ivan Valente+Luiza Erundina+Marcelo Freixo+Sâmia Bomfim+Talíria Petrone,RJ+PA+RS+SP+SP+RJ+SP+RJ,PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL,Indefinido,Indefinido,Relator não encontrado,377
2242069,PL,1036,"Estabelece a proibição de interrupção dos serviços de conexão à internet residencial, móvel e comercial durante o estado de calamidade pública decorrente do COVID-19 e dá outras providências. ",2020-03-25T19:33:00Z,camara,camara,David Miranda+Fernanda Melchionna+Ivan Valente+Luiza Erundina+Marcelo Freixo+Sâmia Bomfim,RJ+RS+SP+SP+RJ+SP,PSOL+PSOL+PSOL+PSOL+PSOL+PSOL,Indefinido,Indefinido,Relator não encontrado,378
2242131,PL,1070,"Altera a Lei nº 9.656, de 3 de junho de 1998, que dispõe sobre a saúde suplementar, para proibir reajustes de planos de saúde durante epidemias de grande proporção. ",2020-03-26T09:14:00Z,camara,camara,Benedita da Silva,RJ,PT,Indefinido,Indefinido,Relator não encontrado,379
