cargo,id_parlamentar,nome,partido,uf,situacao,sigla,casa,foto
SUPLENTE,204392,Francisco Jr. ,PSD,GO,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204392.jpg
TITULAR,204510,Franco Cartafina ,PP,MG,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204510.jpg
TERCEIRO VICE-PRESIDENTE,204527,Geninho Zuliani ,DEM,SP,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204527.jpg
TITULAR,204575,Gil Cutrim ,PDT,MA,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204575.jpg
TITULAR,204442,Gurgel ,PSL,RJ,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204442.jpg
TITULAR,178981,Herculano Passos ,MDB,SP,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/178981.jpg
SUPLENTE,178884,Hildo Rocha ,MDB,MA,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/178884.jpg
SUPLENTE,141450,Hugo Leal ,PSD,RJ,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/141450.jpg
TITULAR,141458,João Carlos Bacelar ,PL,BA,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/141458.jpg
PRESIDENTE,141459,João Maia ,PL,RN,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/141459.jpg
TITULAR,178910,Joaquim Passarinho ,PSD,PA,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/178910.jpg
SUPLENTE,204502,Júnior Bozzella ,PSL,SP,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204502.jpg
TITULAR,204536,Kim Kataguiri ,DEM,SP,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204536.jpg
SUPLENTE,151208,Laercio Oliveira ,PP,SE,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/151208.jpg
SUPLENTE,98057,Lafayette de Andrada ,REPUBLIC,MG,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg
TITULAR,204523,Lucas Gonzalez ,NOVO,MG,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204523.jpg
SEGUNDO VICE-PRESIDENTE,204404,Lucas Redecker ,PSDB,RS,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg
SUPLENTE,160645,Luiz Carlos ,PSDB,AP,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/160645.jpg
TITULAR,150418,Márcio Marinho ,REPUBLIC,BA,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/150418.jpg
SUPLENTE,204522,Marco Bertaiolli ,PSD,SP,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204522.jpg
PRIMEIRO VICE-PRESIDENTE,74749,Mauro Lopes ,MDB,MG,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/74749.jpg
TITULAR,204449,Nelson Barbudo ,PSL,MT,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204449.jpg
TITULAR,146307,Neri Geller ,PP,MT,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/146307.jpg
TITULAR,74159,Odair Cunha ,PT,MG,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/74159.jpg
TITULAR,178987,Orlando Silva ,PCdoB,SP,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg
TITULAR,204441,Otoni de Paula ,PSC,RJ,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204441.jpg
TITULAR,141516,Paulo Abi-Ackel,PSDB,MG,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg
TITULAR,204366,Rodrigo Coelho ,PSB,SC,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204366.jpg
SUPLENTE,178930,Roman ,PATRIOTA,PR,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/178930.jpg
SUPLENTE,73466,Rubens Bueno ,CIDADANIA,PR,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/73466.jpg
SUPLENTE,204425,Silvio Costa Filho ,REPUBLIC,PE,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204425.jpg
TITULAR,204396,Vermelho ,PSD,PR,Titular,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204396.jpg
SUPLENTE,141555,Vinicius Carvalho ,REPUBLIC,SP,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/141555.jpg
SUPLENTE,204532,Vinicius Poit ,NOVO,SP,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204532.jpg
SUPLENTE,74043,Wellington Roberto ,PL,PB,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/74043.jpg
SUPLENTE,204517,Zé Vitor ,PL,MG,Suplente,PL706317,camara,https://www.camara.leg.br/internet/deputado/bandep/204517.jpg
SUPLENTE,204356,Amaro Neto ,REPUBLIC,ES,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204356.jpg
TITULAR,73696,Angela Amin ,PP,SC,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/73696.jpg
SUPLENTE,160512,Aureo Ribeiro ,SOLIDARI,RJ,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/160512.jpg
SUPLENTE,204361,Carlos Chiodini ,MDB,SC,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204361.jpg
TITULAR,204504,Cezinha de Madureira ,PSD,SP,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204504.jpg
SUPLENTE,204514,Coronel Tadeu ,PSL,SP,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204514.jpg
TITULAR,204367,Daniel Freitas ,PSL,SC,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204367.jpg
TITULAR,160552,Danrlei de Deus Hinterholz ,PSD,RS,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/160552.jpg
SUPLENTE,116379,Darci de Matos ,PSD,SC,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/116379.jpg
SUPLENTE,178929,Diego Garcia ,PODE,PR,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/178929.jpg
TITULAR,204518,Dr. Frederico ,PATRIOTA,MG,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204518.jpg
SUPLENTE,204541,Eduardo Bismarck ,PDT,CE,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204541.jpg
SUPLENTE,178871,Evair Vieira de Melo ,PP,ES,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/178871.jpg
SUPLENTE,160587,Fábio Trad ,PSD,MS,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/160587.jpg
TITULAR,204354,Flávia Arruda ,PL,DF,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204354.jpg
TERCEIRO VICE-PRESIDENTE,204510,Franco Cartafina ,PP,MG,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204510.jpg
SEGUNDO VICE-PRESIDENTE,204527,Geninho Zuliani ,DEM,SP,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204527.jpg
SUPLENTE,204531,Guilherme Derrite ,PP,SP,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204531.jpg
TITULAR,73460,Gustavo Fruet ,PDT,PR,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/73460.jpg
TITULAR,204456,Gutemberg Reis ,MDB,RJ,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204456.jpg
SUPLENTE,204548,Heitor Freire ,PSL,CE,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204548.jpg
SUPLENTE,178981,Herculano Passos ,MDB,SP,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/178981.jpg
SUPLENTE,204435,Jesus Sérgio ,PDT,AC,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204435.jpg
TITULAR,178842,JHC,PSB,AL,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/178842.jpg
PRESIDENTE,204576,João Roma ,REPUBLIC,BA,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204576.jpg
TITULAR,204536,Kim Kataguiri ,DEM,SP,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204536.jpg
TITULAR,204359,Léo Moraes ,PODE,RO,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204359.jpg
SUPLENTE,92102,Leur Lomanto Júnior ,DEM,BA,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/92102.jpg
SUPLENTE,204382,Loester Trutis ,PSL,MS,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204382.jpg
TITULAR,204404,Lucas Redecker ,PSDB,RS,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg
SUPLENTE,204381,Luis Miranda ,DEM,DF,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204381.jpg
TITULAR,204410,Luisa Canziani ,PTB,PR,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204410.jpg
TITULAR,204455,Luiz Lima ,PSL,RJ,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204455.jpg
TITULAR,204526,Luiz Philippe de Orleans e Bragança,PSL,SP,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204526.jpg
TITULAR,204433,Marcelo Calero ,CIDADANIA,RJ,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204433.jpg
TITULAR,76874,Marcelo Freixo ,PSOL,RJ,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/76874.jpg
TITULAR,178956,Mariana Carvalho ,PSDB,RO,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/178956.jpg
TITULAR,178987,Orlando Silva ,PCdoB,SP,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg
SUPLENTE,204377,Paula Belmonte ,CIDADANIA,DF,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204377.jpg
TITULAR,193726,Paulo Eduardo Martins ,PSC,PR,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/193726.jpg
SUPLENTE,204461,Paulo Ganime ,NOVO,RJ,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204461.jpg
TITULAR,204366,Rodrigo Coelho ,PSB,SC,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204366.jpg
TITULAR,178945,Rosangela Gomes ,REPUBLIC,RJ,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/178945.jpg
PRIMEIRO VICE-PRESIDENTE,143084,Tiago Dimas ,SOLIDARI,TO,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/143084.jpg
TITULAR,157130,Túlio Gadêlha ,PDT,PE,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/157130.jpg
TITULAR,204478,Vinicius Farah ,MDB,RJ,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204478.jpg
NA,204532,Vinicius Poit ,NOVO,SP,Titular,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/204532.jpg
SUPLENTE,178992,Vitor Lippi ,PSDB,SP,Suplente,PLP14619,camara,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg
PRESIDENTE,5985,Nelsinho Trad,PSD,MS,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,4994,Eduardo Braga,MDB,AM,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4994.jpg
NA,5012,Randolfe Rodrigues,REDE,AP,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,5998,Daniella Ribeiro,PP,PB,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,581,Jaques Wagner,PT,BA,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg
NA,5942,Marcos do Val,PODEMOS,ES,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg
VICE-PRESIDENTE,5647,Eduardo Bolsonaro,NA,NA,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5647.jpg
NA,5280,Aguinaldo Ribeiro,NA,NA,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5280.jpg
NA,4588,José Guimarães,NA,NA,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4588.jpg
NA,568,Claudio Cajado,NA,NA,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador568.jpg
NA,4729,Carlos Zarattini,NA,NA,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4729.jpg
NA,4698,Edio Lopes,NA,NA,Titular,CCAI,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4698.jpg
NA,5537,Dário Berger,MDB,SC,Titular,CMCPLP,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg
NA,4770,Izalci Lucas,PSDB,DF,Titular,CMCPLP,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,345,Flávio Arns,REDE,PR,Titular,CMCPLP,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador345.jpg
NA,5402,Delegado Waldir,NA,NA,Titular,CMCPLP,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5402.jpg
NA,6213,Delegado Marcelo Freitas,NA,NA,Suplente,CMCPLP,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6213.jpg
NA,5779,Rosangela Gomes,NA,NA,Titular,CMCPLP,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5779.jpg
NA,6153,Dr. Luiz Antonio Teixeira Jr.,NA,NA,Suplente,CMCPLP,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6153.jpg
NA,4807,Márcio Marinho,NA,NA,Titular,CMCPLP,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4807.jpg
NA,705,Damião Feliciano,NA,NA,Suplente,CMCPLP,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador705.jpg
NA,3786,Reginaldo Lopes,NA,NA,Titular,CMCPLP,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3786.jpg
NA,5293,Pastor Eurico,NA,NA,Suplente,CMCPLP,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5293.jpg
NA,5527,Simone Tebet,MDB,MS,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5527.jpg
NA,5998,Daniella Ribeiro,PP,PB,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,5376,Mara Gabrilli,PSDB,SP,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg
NA,5929,Juíza Selma,PODEMOS,MT,Suplente,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,2331,Rose de Freitas,PODEMOS,ES,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg
NA,5979,Leila Barros,PSB,DF,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg
NA,5953,Fabiano Contarato,REDE,ES,Suplente,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg
NA,5718,Eliziane Gama,CIDADANIA,MA,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,5985,Nelsinho Trad,PSD,MS,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
PRESIDENTE,5783,Zenaide Maia,PROS,RN,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,825,Paulo Paim,PT,RS,Suplente,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg
NA,5627,Jean Paul Prates,PT,RN,Suplente,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,1023,Maria do Carmo Alves,DEM,SE,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg
NA,470,Chico Rodrigues,DEM,RR,Suplente,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg
NA,6135,Margarete Coelho,NA,NA,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6135.jpg
NA,6037,Angela Amin,NA,NA,Suplente,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6037.jpg
NA,6150,Flordelis,NA,NA,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6150.jpg
VICE-PRESIDENTE,698,Elcione Barbalho,NA,NA,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador698.jpg
NA,6230,Policial Katia Sastre,NA,NA,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6230.jpg
NA,6064,Flávia Arruda,NA,NA,Suplente,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6064.jpg
NA,6063,Aline Gurgel,NA,NA,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6063.jpg
NA,6241,Maria Rosas,NA,NA,Suplente,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6241.jpg
NA,5247,Flávia Morais,NA,NA,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5247.jpg
NA,6069,Léo Moraes,NA,NA,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6069.jpg
NA,5701,Luizianne Lins,NA,NA,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5701.jpg
NA,6185,Vilson da Fetaemg,NA,NA,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6185.jpg
NA,6210,Áurea Carolina,NA,NA,Titular,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6210.jpg
NA,6167,Talíria Petrone,NA,NA,Suplente,CMCVM,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6167.jpg
NA,3777,Eduardo Gomes,MDB,TO,Titular,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3777.jpg
NA,285,Marcio Bittar,MDB,AC,Suplente,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,475,Confúcio Moura,MDB,RO,Titular,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg
NA,4994,Eduardo Braga,MDB,AM,Suplente,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4994.jpg
NA,1186,Luis Carlos Heinze,PP,RS,Titular,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg
NA,5905,Rodrigo Cunha,PSDB,AL,Titular,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg
NA,3396,Tasso Jereissati,PSDB,CE,Suplente,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3396.jpg
NA,2331,Rose de Freitas,PODEMOS,ES,Titular,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg
NA,5959,Styvenson Valentim,PODEMOS,RN,Suplente,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg
NA,5953,Fabiano Contarato,REDE,ES,Titular,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg
NA,5012,Randolfe Rodrigues,REDE,AP,Suplente,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,5982,Alessandro Vieira,CIDADANIA,SE,Titular,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg
NA,5718,Eliziane Gama,CIDADANIA,MA,Suplente,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,4560,Sérgio Petecão,PSD,AC,Titular,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg
NA,5523,Otto Alencar,PSD,BA,Suplente,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,5926,Lucas Barreto,PSD,AP,Titular,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg
NA,5967,Angelo Coronel,PSD,BA,Suplente,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,581,Jaques Wagner,PT,BA,Titular,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg
NA,5535,Telmário Mota,PROS,RR,Suplente,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,374,Paulo Rocha,PT,PA,Titular,CMMC,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
